fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
09009,1257,81,6.9,10,0,0,3,2021
09011,1213,58,5.0,10,0,0,3,2021
09013,1138,74,7.0,10,0,0,3,2021
09015,971,50,5.4,10,0,0,3,2021
09999,2197,190,9.5,10,0,0,3,2021
10000,1198,51,4.4,10,0,0,3,2021
10001,999,48,5.0,10,0,0,3,2021
10003,1317,41,3.2,10,0,0,3,2021
10005,932,94,11.2,10,0,0,3,2021
10999,1643,79,5.1,10,0,0,3,2021
11000,2042,80,4.1,10,0,0,3,2021
11001,2042,80,4.1,10,0,0,3,2021
11999,2203,-594,-21.2,10,0,0,3,2021
12000,1120,90,8.7,10,0,0,3,2021
12001,1083,71,7.0,10,0,0,3,2021
12003,750,67,9.8,10,0,0,3,2021
12005,926,57,6.6,10,0,0,3,2021
12007,808,73,9.9,10,0,0,3,2021
12009,1081,64,6.3,10,0,0,3,2021
12011,1173,82,7.5,10,0,0,3,2021
12013,660,0,0.0,10,0,0,3,2021
12015,886,62,7.5,10,0,0,3,2021
12017,815,56,7.4,10,0,0,3,2021
12019,867,61,7.6,10,0,0,3,2021
12021,1082,98,10.0,10,0,0,3,2021
12023,841,69,8.9,10,0,0,3,2021
12027,827,86,11.6,10,0,0,3,2021
12029,729,51,7.5,10,0,0,3,2021
12031,1142,69,6.4,10,0,0,3,2021
12033,989,77,8.4,10,0,0,3,2021
12035,793,79,11.1,10,0,0,3,2021
12037,715,45,6.7,10,0,0,3,2021
12039,1167,441,60.7,10,0,0,3,2021
12041,739,-22,-2.9,10,0,0,3,2021
12043,869,28,3.3,10,0,0,3,2021
12045,807,33,4.3,10,0,0,3,2021
12047,920,-53,-5.4,10,0,0,3,2021
12049,750,24,3.3,10,0,0,3,2021
12051,805,65,8.8,10,0,0,3,2021
12053,828,62,8.1,10,0,0,3,2021
12055,767,47,6.5,10,0,0,3,2021
12057,1206,72,6.3,10,0,0,3,2021
12059,668,51,8.3,10,0,0,3,2021
12061,947,81,9.4,10,0,0,3,2021
12063,780,50,6.8,10,0,0,3,2021
12065,707,28,4.1,10,0,0,3,2021
12067,728,66,10.0,10,0,0,3,2021
12069,871,75,9.4,10,0,0,3,2021
12071,997,63,6.7,10,0,0,3,2021
12073,998,52,5.5,10,0,0,3,2021
12075,721,77,12.0,10,0,0,3,2021
12077,785,40,5.4,10,0,0,3,2021
12079,700,49,7.5,10,0,0,3,2021
12081,983,87,9.7,10,0,0,3,2021
12083,849,64,8.2,10,0,0,3,2021
12085,957,90,10.4,10,0,0,3,2021
12086,1238,120,10.7,10,0,0,3,2021
12087,970,75,8.4,10,0,0,3,2021
12089,897,70,8.5,10,0,0,3,2021
12091,1056,75,7.6,10,0,0,3,2021
12093,801,48,6.4,10,0,0,3,2021
12095,1118,63,6.0,10,0,0,3,2021
12097,838,79,10.4,10,0,0,3,2021
12099,1218,104,9.3,10,0,0,3,2021
12101,913,77,9.2,10,0,0,3,2021
12103,1080,69,6.8,10,0,0,3,2021
12105,930,59,6.8,10,0,0,3,2021
12107,863,67,8.4,10,0,0,3,2021
12109,964,61,6.8,10,0,0,3,2021
12111,908,74,8.9,10,0,0,3,2021
12113,803,59,7.9,10,0,0,3,2021
12115,1041,72,7.4,10,0,0,3,2021
12117,1076,87,8.8,10,0,0,3,2021
12119,966,119,14.0,10,0,0,3,2021
12121,783,76,10.7,10,0,0,3,2021
12123,799,45,6.0,10,0,0,3,2021
12125,805,60,8.1,10,0,0,3,2021
12127,887,64,7.8,10,0,0,3,2021
12129,851,40,4.9,10,0,0,3,2021
12131,921,93,11.2,10,0,0,3,2021
12133,740,27,3.8,10,0,0,3,2021
12999,1852,251,15.7,10,0,0,3,2021
13000,1158,74,6.8,10,0,0,3,2021
13001,1029,22,2.2,10,0,0,3,2021
13003,753,30,4.1,10,0,0,3,2021
13005,801,52,6.9,10,0,0,3,2021
13007,738,-61,-7.6,10,0,0,3,2021
13009,733,36,5.2,10,0,0,3,2021
13011,782,79,11.2,10,0,0,3,2021
13013,929,102,12.3,10,0,0,3,2021
13015,959,82,9.4,10,0,0,3,2021
13017,744,67,9.9,10,0,0,3,2021
13019,718,35,5.1,10,0,0,3,2021
13021,949,63,7.1,10,0,0,3,2021
13023,656,38,6.1,10,0,0,3,2021
13025,753,40,5.6,10,0,0,3,2021
13027,834,77,10.2,10,0,0,3,2021
13029,798,48,6.4,10,0,0,3,2021
13031,809,56,7.4,10,0,0,3,2021
13033,1870,180,10.7,10,0,0,3,2021
13035,885,137,18.3,10,0,0,3,2021
13037,683,36,5.6,10,0,0,3,2021
13039,924,39,4.4,10,0,0,3,2021
13043,643,46,7.7,10,0,0,3,2021
13045,921,56,6.5,10,0,0,3,2021
13047,792,60,8.2,10,0,0,3,2021
13049,790,-9,-1.1,10,0,0,3,2021
13051,1002,65,6.9,10,0,0,3,2021
13053,947,-4,-0.4,10,0,0,3,2021
13055,732,101,16.0,10,0,0,3,2021
13057,898,22,2.5,10,0,0,3,2021
13059,1023,66,6.9,10,0,0,3,2021
13061,682,-76,-10.0,10,0,0,3,2021
13063,1205,-20,-1.6,10,0,0,3,2021
13065,784,47,6.4,10,0,0,3,2021
13067,1307,87,7.1,10,0,0,3,2021
13069,780,83,11.9,10,0,0,3,2021
13071,763,54,7.6,10,0,0,3,2021
13073,847,52,6.5,10,0,0,3,2021
13075,731,63,9.4,10,0,0,3,2021
13077,899,42,4.9,10,0,0,3,2021
13079,695,51,7.9,10,0,0,3,2021
13081,770,53,7.4,10,0,0,3,2021
13083,775,79,11.4,10,0,0,3,2021
13085,746,61,8.9,10,0,0,3,2021
13087,775,72,10.2,10,0,0,3,2021
13089,1242,70,6.0,10,0,0,3,2021
13091,679,42,6.6,10,0,0,3,2021
13093,783,59,8.1,10,0,0,3,2021
13095,943,77,8.9,10,0,0,3,2021
13097,914,72,8.6,10,0,0,3,2021
13099,973,34,3.6,10,0,0,3,2021
13101,821,25,3.1,10,0,0,3,2021
13103,881,48,5.8,10,0,0,3,2021
13105,781,51,7.0,10,0,0,3,2021
13107,760,43,6.0,10,0,0,3,2021
13109,638,7,1.1,10,0,0,3,2021
13111,764,81,11.9,10,0,0,3,2021
13113,953,37,4.0,10,0,0,3,2021
13115,926,87,10.4,10,0,0,3,2021
13117,1064,71,7.2,10,0,0,3,2021
13119,811,95,13.3,10,0,0,3,2021
13121,1614,91,6.0,10,0,0,3,2021
13123,714,52,7.9,10,0,0,3,2021
13125,613,44,7.7,10,0,0,3,2021
13127,916,48,5.5,10,0,0,3,2021
13129,925,65,7.6,10,0,0,3,2021
13131,811,58,7.7,10,0,0,3,2021
13133,865,111,14.7,10,0,0,3,2021
13135,1112,40,3.7,10,0,0,3,2021
13137,802,47,6.2,10,0,0,3,2021
13139,1036,82,8.6,10,0,0,3,2021
13141,750,54,7.8,10,0,0,3,2021
13143,857,31,3.8,10,0,0,3,2021
13145,746,37,5.2,10,0,0,3,2021
13147,790,42,5.6,10,0,0,3,2021
13149,1053,118,12.6,10,0,0,3,2021
13151,884,72,8.9,10,0,0,3,2021
13153,967,40,4.3,10,0,0,3,2021
13155,759,19,2.6,10,0,0,3,2021
13157,826,63,8.3,10,0,0,3,2021
13159,712,30,4.4,10,0,0,3,2021
13161,781,80,11.4,10,0,0,3,2021
13163,890,107,13.7,10,0,0,3,2021
13165,731,62,9.3,10,0,0,3,2021
13167,696,78,12.6,10,0,0,3,2021
13169,825,42,5.4,10,0,0,3,2021
13171,875,92,11.7,10,0,0,3,2021
13173,693,47,7.3,10,0,0,3,2021
13175,851,39,4.8,10,0,0,3,2021
13177,797,65,8.9,10,0,0,3,2021
13179,894,56,6.7,10,0,0,3,2021
13181,667,15,2.3,10,0,0,3,2021
13183,678,59,9.5,10,0,0,3,2021
13185,798,34,4.5,10,0,0,3,2021
13187,840,86,11.4,10,0,0,3,2021
13189,768,50,7.0,10,0,0,3,2021
13191,713,12,1.7,10,0,0,3,2021
13193,901,92,11.4,10,0,0,3,2021
13195,747,47,6.7,10,0,0,3,2021
13197,652,36,5.8,10,0,0,3,2021
13199,787,35,4.7,10,0,0,3,2021
13201,940,113,13.7,10,0,0,3,2021
13205,756,65,9.4,10,0,0,3,2021
13207,860,41,5.0,10,0,0,3,2021
13209,675,44,7.0,10,0,0,3,2021
13211,854,83,10.8,10,0,0,3,2021
13213,804,85,11.8,10,0,0,3,2021
13215,940,68,7.8,10,0,0,3,2021
13217,886,19,2.2,10,0,0,3,2021
13219,857,23,2.8,10,0,0,3,2021
13221,729,85,13.2,10,0,0,3,2021
13223,839,71,9.2,10,0,0,3,2021
13225,823,14,1.7,10,0,0,3,2021
13227,979,61,6.6,10,0,0,3,2021
13229,769,68,9.7,10,0,0,3,2021
13231,782,62,8.6,10,0,0,3,2021
13233,837,81,10.7,10,0,0,3,2021
13235,788,54,7.4,10,0,0,3,2021
13237,791,88,12.5,10,0,0,3,2021
13239,708,66,10.3,10,0,0,3,2021
13241,691,6,0.9,10,0,0,3,2021
13243,760,72,10.5,10,0,0,3,2021
13245,1017,45,4.6,10,0,0,3,2021
13247,1056,66,6.7,10,0,0,3,2021
13249,819,66,8.8,10,0,0,3,2021
13251,708,44,6.6,10,0,0,3,2021
13253,727,-16,-2.2,10,0,0,3,2021
13255,811,56,7.4,10,0,0,3,2021
13257,807,59,7.9,10,0,0,3,2021
13259,931,5,0.5,10,0,0,3,2021
13261,837,50,6.4,10,0,0,3,2021
13263,775,47,6.5,10,0,0,3,2021
13265,627,-29,-4.4,10,0,0,3,2021
13267,748,9,1.2,10,0,0,3,2021
13269,793,21,2.7,10,0,0,3,2021
13271,679,30,4.6,10,0,0,3,2021
13273,735,36,5.2,10,0,0,3,2021
13275,913,59,6.9,10,0,0,3,2021
13277,844,58,7.4,10,0,0,3,2021
13279,755,29,4.0,10,0,0,3,2021
13281,702,26,3.8,10,0,0,3,2021
13283,678,38,5.9,10,0,0,3,2021
13285,918,49,5.6,10,0,0,3,2021
13287,751,47,6.7,10,0,0,3,2021
13289,786,67,9.3,10,0,0,3,2021
13291,797,38,5.0,10,0,0,3,2021
13293,782,75,10.6,10,0,0,3,2021
13295,771,33,4.5,10,0,0,3,2021
13297,969,80,9.0,10,0,0,3,2021
13299,747,41,5.8,10,0,0,3,2021
13301,891,47,5.6,10,0,0,3,2021
13303,827,47,6.0,10,0,0,3,2021
13305,863,24,2.9,10,0,0,3,2021
13307,945,129,15.8,10,0,0,3,2021
13309,735,3,0.4,10,0,0,3,2021
13311,671,28,4.4,10,0,0,3,2021
13313,950,88,10.2,10,0,0,3,2021
13315,662,4,0.6,10,0,0,3,2021
13317,763,29,4.0,10,0,0,3,2021
13319,906,133,17.2,10,0,0,3,2021
13321,734,37,5.3,10,0,0,3,2021
13999,1720,95,5.8,10,0,0,3,2021
15000,1150,37,3.3,10,0,0,3,2021
15001,1021,87,9.3,10,0,0,3,2021
15003,1193,27,2.3,10,0,0,3,2021
15007,1007,19,1.9,10,0,0,3,2021
15009,1057,86,8.9,10,0,0,3,2021
15999,1603,50,3.2,10,0,0,3,2021
