fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
06107,1233,40,3.4,10,1,0,2,2021
06109,1386,137,11.0,10,1,0,2,2021
06111,2027,75,3.8,10,1,0,2,2021
06113,1461,16,1.1,10,1,0,2,2021
06115,1232,99,8.7,10,1,0,2,2021
06999,2018,-62,-3.0,10,1,0,2,2021
08000,1815,48,2.7,10,1,0,2,2021
08001,2021,-29,-1.4,10,1,0,2,2021
08003,1309,8,0.6,10,1,0,2,2021
08005,1763,37,2.1,10,1,0,2,2021
08007,1091,8,0.7,10,1,0,2,2021
08009,913,-12,-1.3,10,1,0,2,2021
08011,1068,12,1.1,10,1,0,2,2021
08013,2344,156,7.1,10,1,0,2,2021
08014,1296,51,4.1,10,1,0,2,2021
08015,1133,-9,-0.8,10,1,0,2,2021
08017,961,122,14.5,10,1,0,2,2021
08019,1300,213,19.6,10,1,0,2,2021
08021,1099,122,12.5,10,1,0,2,2021
08023,1074,396,58.4,10,1,0,2,2021
08025,967,170,21.3,10,1,0,2,2021
08027,1024,96,10.3,10,1,0,2,2021
08029,1397,155,12.5,10,1,0,2,2021
08031,1954,48,2.5,10,1,0,2,2021
08033,1094,48,4.6,10,1,0,2,2021
08035,1405,58,4.3,10,1,0,2,2021
08037,1326,120,10.0,10,1,0,2,2021
08039,1274,140,12.3,10,1,0,2,2021
08041,1619,98,6.4,10,1,0,2,2021
08043,1730,93,5.7,10,1,0,2,2021
08045,1398,47,3.5,10,1,0,2,2021
08047,1190,201,20.3,10,1,0,2,2021
08049,1244,129,11.6,10,1,0,2,2021
08051,1174,-17,-1.4,10,1,0,2,2021
08053,775,237,44.1,10,1,0,2,2021
08055,1225,159,14.9,10,1,0,2,2021
08057,1031,124,13.7,10,1,0,2,2021
08059,2066,-23,-1.1,10,1,0,2,2021
08061,848,-77,-8.3,10,1,0,2,2021
08063,1098,106,10.7,10,1,0,2,2021
08065,1729,104,6.4,10,1,0,2,2021
08067,1493,-12,-0.8,10,1,0,2,2021
08069,1895,29,1.6,10,1,0,2,2021
08071,1118,97,9.5,10,1,0,2,2021
08073,1007,81,8.7,10,1,0,2,2021
08075,1150,72,6.7,10,1,0,2,2021
08077,1595,17,1.1,10,1,0,2,2021
08079,1170,488,71.6,10,1,0,2,2021
08081,1398,68,5.1,10,1,0,2,2021
08083,1333,-79,-5.6,10,1,0,2,2021
08085,1523,10,0.7,10,1,0,2,2021
08087,1382,-24,-1.7,10,1,0,2,2021
08089,1070,8,0.8,10,1,0,2,2021
08091,1348,396,41.6,10,1,0,2,2021
08093,1253,72,6.1,10,1,0,2,2021
08095,1081,31,3.0,10,1,0,2,2021
08097,1359,-1,-0.1,10,1,0,2,2021
08099,1139,29,2.6,10,1,0,2,2021
08101,1429,14,1.0,10,1,0,2,2021
08103,1452,-22,-1.5,10,1,0,2,2021
08105,1302,106,8.9,10,1,0,2,2021
08107,1128,135,13.6,10,1,0,2,2021
08109,1231,202,19.6,10,1,0,2,2021
08111,1087,414,61.5,10,1,0,2,2021
08113,1176,3,0.3,10,1,0,2,2021
08115,968,48,5.2,10,1,0,2,2021
08117,1237,210,20.4,10,1,0,2,2021
08119,1166,37,3.3,10,1,0,2,2021
08121,982,-100,-9.2,10,1,0,2,2021
08123,1329,16,1.2,10,1,0,2,2021
08125,916,80,9.6,10,1,0,2,2021
08999,2253,18,0.8,10,1,0,2,2021
09000,1667,64,4.0,10,1,0,2,2021
09001,1534,23,1.5,10,1,0,2,2021
09003,1620,53,3.4,10,1,0,2,2021
09005,1335,97,7.8,10,1,0,2,2021
09007,1266,29,2.3,10,1,0,2,2021
09009,1923,84,4.6,10,1,0,2,2021
09011,1536,87,6.0,10,1,0,2,2021
09013,1317,-8,-0.6,10,1,0,2,2021
09015,1253,102,8.9,10,1,0,2,2021
09999,1983,-267,-11.9,10,1,0,2,2021
10000,1631,64,4.1,10,1,0,2,2021
10001,1513,71,4.9,10,1,0,2,2021
10003,1724,66,4.0,10,1,0,2,2021
10005,1350,59,4.6,10,1,0,2,2021
10999,1914,-107,-5.3,10,1,0,2,2021
11000,2529,93,3.8,10,1,0,2,2021
11001,2529,93,3.8,10,1,0,2,2021
12000,1694,71,4.4,10,1,0,2,2021
12001,1722,83,5.1,10,1,0,2,2021
12003,1369,183,15.4,10,1,0,2,2021
12005,1733,84,5.1,10,1,0,2,2021
12007,1207,125,11.6,10,1,0,2,2021
12009,1917,87,4.8,10,1,0,2,2021
12011,1799,119,7.1,10,1,0,2,2021
12013,1023,120,13.3,10,1,0,2,2021
12015,1415,86,6.5,10,1,0,2,2021
12017,1307,99,8.2,10,1,0,2,2021
12019,1151,41,3.7,10,1,0,2,2021
12021,1470,71,5.1,10,1,0,2,2021
12023,1578,77,5.1,10,1,0,2,2021
12027,1274,34,2.7,10,1,0,2,2021
12029,965,281,41.1,10,1,0,2,2021
12031,1537,62,4.2,10,1,0,2,2021
12033,1383,71,5.4,10,1,0,2,2021
12035,1219,39,3.3,10,1,0,2,2021
12037,1232,128,11.6,10,1,0,2,2021
12039,1408,125,9.7,10,1,0,2,2021
12041,1009,77,8.3,10,1,0,2,2021
12043,1616,259,19.1,10,1,0,2,2021
12045,1313,58,4.6,10,1,0,2,2021
12047,1103,95,9.4,10,1,0,2,2021
12049,1237,160,14.9,10,1,0,2,2021
12051,1296,128,11.0,10,1,0,2,2021
12053,1341,8,0.6,10,1,0,2,2021
12055,1361,69,5.3,10,1,0,2,2021
12057,1764,36,2.1,10,1,0,2,2021
12059,1059,-4,-0.4,10,1,0,2,2021
12061,1495,119,8.6,10,1,0,2,2021
12063,1451,67,4.8,10,1,0,2,2021
12065,1072,114,11.9,10,1,0,2,2021
12067,1045,123,13.3,10,1,0,2,2021
12069,1268,47,3.8,10,1,0,2,2021
12071,1455,102,7.5,10,1,0,2,2021
12073,1646,47,2.9,10,1,0,2,2021
12075,1242,92,8.0,10,1,0,2,2021
12077,1430,50,3.6,10,1,0,2,2021
12079,1229,109,9.7,10,1,0,2,2021
12081,1364,76,5.9,10,1,0,2,2021
12083,1461,117,8.7,10,1,0,2,2021
12085,1279,83,6.9,10,1,0,2,2021
12086,1883,66,3.6,10,1,0,2,2021
12087,1501,22,1.5,10,1,0,2,2021
12089,2879,299,11.6,10,1,0,2,2021
12091,1668,74,4.6,10,1,0,2,2021
12093,1239,126,11.3,10,1,0,2,2021
12095,1769,93,5.5,10,1,0,2,2021
12097,1357,120,9.7,10,1,0,2,2021
12099,1704,46,2.8,10,1,0,2,2021
12101,1358,22,1.6,10,1,0,2,2021
12103,1687,58,3.6,10,1,0,2,2021
12105,1463,103,7.6,10,1,0,2,2021
12107,1243,139,12.6,10,1,0,2,2021
12109,1538,82,5.6,10,1,0,2,2021
12111,1678,165,10.9,10,1,0,2,2021
12113,1318,52,4.1,10,1,0,2,2021
12115,1473,69,4.9,10,1,0,2,2021
12117,1494,66,4.6,10,1,0,2,2021
12119,1745,-21,-1.2,10,1,0,2,2021
12121,1252,66,5.6,10,1,0,2,2021
12123,1226,187,18.0,10,1,0,2,2021
12125,1104,89,8.8,10,1,0,2,2021
12127,1567,63,4.2,10,1,0,2,2021
12129,1406,61,4.5,10,1,0,2,2021
12131,1446,206,16.6,10,1,0,2,2021
12133,1181,45,4.0,10,1,0,2,2021
12999,1848,48,2.7,10,1,0,2,2021
13000,1699,55,3.3,10,1,0,2,2021
13001,1201,168,16.3,10,1,0,2,2021
13003,1022,129,14.4,10,1,0,2,2021
13005,821,58,7.6,10,1,0,2,2021
13007,1064,140,15.2,10,1,0,2,2021
13009,1245,41,3.4,10,1,0,2,2021
13011,1078,132,14.0,10,1,0,2,2021
13013,1283,18,1.4,10,1,0,2,2021
13015,1226,30,2.5,10,1,0,2,2021
13017,1288,208,19.3,10,1,0,2,2021
13019,1112,137,14.1,10,1,0,2,2021
13021,1682,56,3.4,10,1,0,2,2021
13023,1190,161,15.6,10,1,0,2,2021
13025,1129,107,10.5,10,1,0,2,2021
13027,1074,49,4.8,10,1,0,2,2021
13029,1551,27,1.8,10,1,0,2,2021
13031,1324,117,9.7,10,1,0,2,2021
13033,1482,167,12.7,10,1,0,2,2021
13035,1238,67,5.7,10,1,0,2,2021
13037,1135,180,18.8,10,1,0,2,2021
13039,1595,103,6.9,10,1,0,2,2021
13043,1045,156,17.5,10,1,0,2,2021
13045,1074,18,1.7,10,1,0,2,2021
13047,1308,133,11.3,10,1,0,2,2021
13049,1287,17,1.3,10,1,0,2,2021
13051,1532,62,4.2,10,1,0,2,2021
13053,771,88,12.9,10,1,0,2,2021
13055,1160,150,14.9,10,1,0,2,2021
13057,1168,24,2.1,10,1,0,2,2021
13059,1826,23,1.3,10,1,0,2,2021
13061,1621,220,15.7,10,1,0,2,2021
13063,1561,25,1.6,10,1,0,2,2021
13065,887,125,16.4,10,1,0,2,2021
13067,1535,59,4.0,10,1,0,2,2021
13069,1251,59,4.9,10,1,0,2,2021
13071,1277,55,4.5,10,1,0,2,2021
13073,1542,18,1.2,10,1,0,2,2021
13075,1043,98,10.4,10,1,0,2,2021
13077,1341,80,6.3,10,1,0,2,2021
13079,996,84,9.2,10,1,0,2,2021
13081,1235,-5,-0.4,10,1,0,2,2021
13083,1189,143,13.7,10,1,0,2,2021
13085,1252,217,21.0,10,1,0,2,2021
13087,1031,48,4.9,10,1,0,2,2021
13089,1871,43,2.4,10,1,0,2,2021
13091,1072,28,2.7,10,1,0,2,2021
13093,1238,140,12.8,10,1,0,2,2021
13095,1505,76,5.3,10,1,0,2,2021
13097,1260,152,13.7,10,1,0,2,2021
13099,986,14,1.4,10,1,0,2,2021
13101,0,-613,-100.0,10,1,0,2,2021
13103,1189,27,2.3,10,1,0,2,2021
13105,1527,85,5.9,10,1,0,2,2021
13107,1152,-20,-1.7,10,1,0,2,2021
13109,1607,139,9.5,10,1,0,2,2021
13111,1202,213,21.5,10,1,0,2,2021
13113,2420,171,7.6,10,1,0,2,2021
13115,1336,33,2.5,10,1,0,2,2021
13117,1365,106,8.4,10,1,0,2,2021
13119,1083,20,1.9,10,1,0,2,2021
13121,2148,27,1.3,10,1,0,2,2021
13123,1241,59,5.0,10,1,0,2,2021
13125,857,259,43.3,10,1,0,2,2021
13127,2156,6,0.3,10,1,0,2,2021
13129,1182,17,1.5,10,1,0,2,2021
13131,1423,112,8.5,10,1,0,2,2021
13133,995,20,2.1,10,1,0,2,2021
13135,1431,18,1.3,10,1,0,2,2021
13137,1243,96,8.4,10,1,0,2,2021
13139,1553,150,10.7,10,1,0,2,2021
13141,1053,11,1.1,10,1,0,2,2021
13143,1042,22,2.2,10,1,0,2,2021
13145,1319,216,19.6,10,1,0,2,2021
13147,1324,31,2.4,10,1,0,2,2021
13149,1210,33,2.8,10,1,0,2,2021
13151,2549,109,4.5,10,1,0,2,2021
13153,1619,77,5.0,10,1,0,2,2021
13155,1038,88,9.3,10,1,0,2,2021
13157,1250,103,9.0,10,1,0,2,2021
13159,1125,164,17.1,10,1,0,2,2021
13161,1069,61,6.1,10,1,0,2,2021
13163,1228,104,9.3,10,1,0,2,2021
13165,975,155,18.9,10,1,0,2,2021
13167,935,66,7.6,10,1,0,2,2021
13169,1507,79,5.5,10,1,0,2,2021
13171,1245,122,10.9,10,1,0,2,2021
13173,1091,29,2.7,10,1,0,2,2021
13175,1559,-13,-0.8,10,1,0,2,2021
13177,1197,58,5.1,10,1,0,2,2021
13179,1037,32,3.2,10,1,0,2,2021
13181,937,80,9.3,10,1,0,2,2021
13183,1304,130,11.1,10,1,0,2,2021
13185,1061,74,7.5,10,1,0,2,2021
13187,1250,63,5.3,10,1,0,2,2021
13189,1104,-98,-8.2,10,1,0,2,2021
13191,1235,94,8.2,10,1,0,2,2021
13193,993,41,4.3,10,1,0,2,2021
13195,1124,2,0.2,10,1,0,2,2021
13197,1311,51,4.0,10,1,0,2,2021
13199,1369,125,10.0,10,1,0,2,2021
13201,1018,197,24.0,10,1,0,2,2021
13205,1263,26,2.1,10,1,0,2,2021
13207,1325,220,19.9,10,1,0,2,2021
13209,844,52,6.6,10,1,0,2,2021
13211,1145,56,5.1,10,1,0,2,2021
13213,1525,148,10.7,10,1,0,2,2021
13215,1107,31,2.9,10,1,0,2,2021
13217,1347,80,6.3,10,1,0,2,2021
13219,1229,219,21.7,10,1,0,2,2021
13221,1010,-21,-2.0,10,1,0,2,2021
13223,1224,8,0.7,10,1,0,2,2021
13225,1205,32,2.7,10,1,0,2,2021
13227,1206,14,1.2,10,1,0,2,2021
13229,1109,34,3.2,10,1,0,2,2021
13231,1157,100,9.5,10,1,0,2,2021
13233,1253,139,12.5,10,1,0,2,2021
13235,1124,95,9.2,10,1,0,2,2021
13237,1121,-30,-2.6,10,1,0,2,2021
13239,1130,268,31.1,10,1,0,2,2021
13241,1244,29,2.4,10,1,0,2,2021
13243,1044,162,18.4,10,1,0,2,2021
13245,1435,41,2.9,10,1,0,2,2021
13247,1368,110,8.7,10,1,0,2,2021
13249,1069,86,8.7,10,1,0,2,2021
13251,991,122,14.0,10,1,0,2,2021
13253,946,9,1.0,10,1,0,2,2021
13255,1374,24,1.8,10,1,0,2,2021
13257,1232,0,0.0,10,1,0,2,2021
13259,1876,184,10.9,10,1,0,2,2021
13261,1694,73,4.5,10,1,0,2,2021
13263,1044,177,20.4,10,1,0,2,2021
13265,929,145,18.5,10,1,0,2,2021
13267,1406,118,9.2,10,1,0,2,2021
13269,1047,160,18.0,10,1,0,2,2021
13271,949,27,2.9,10,1,0,2,2021
13273,1347,-92,-6.4,10,1,0,2,2021
13275,1605,50,3.2,10,1,0,2,2021
13277,1297,43,3.4,10,1,0,2,2021
13279,1156,-30,-2.5,10,1,0,2,2021
13281,1303,316,32.0,10,1,0,2,2021
13283,1058,149,16.4,10,1,0,2,2021
13285,1390,41,3.0,10,1,0,2,2021
13287,1051,-68,-6.1,10,1,0,2,2021
13289,959,-8,-0.8,10,1,0,2,2021
13291,1326,157,13.4,10,1,0,2,2021
13293,1306,219,20.1,10,1,0,2,2021
13295,1237,94,8.2,10,1,0,2,2021
13297,1239,92,8.0,10,1,0,2,2021
13299,1234,-19,-1.5,10,1,0,2,2021
13301,725,15,2.1,10,1,0,2,2021
13303,1087,74,7.3,10,1,0,2,2021
13305,1613,93,6.1,10,1,0,2,2021
13307,829,-250,-23.2,10,1,0,2,2021
13309,1046,284,37.3,10,1,0,2,2021
13311,1116,70,6.7,10,1,0,2,2021
13313,1477,133,9.9,10,1,0,2,2021
13315,827,79,10.6,10,1,0,2,2021
13317,1072,93,9.5,10,1,0,2,2021
13319,1279,80,6.7,10,1,0,2,2021
13321,1100,81,7.9,10,1,0,2,2021
13999,1802,8,0.4,10,1,0,2,2021
15000,1716,77,4.7,10,1,0,2,2021
15001,1552,94,6.4,10,1,0,2,2021
15003,1727,79,4.8,10,1,0,2,2021
15007,1604,48,3.1,10,1,0,2,2021
15009,1452,-41,-2.7,10,1,0,2,2021
15999,2471,-68,-2.7,10,1,0,2,2021
16000,1479,157,11.9,10,1,0,2,2021
16001,1646,162,10.9,10,1,0,2,2021
16003,1160,135,13.2,10,1,0,2,2021
16005,1567,112,7.7,10,1,0,2,2021
16007,1084,209,23.9,10,1,0,2,2021
16009,1305,260,24.9,10,1,0,2,2021
16011,1364,160,13.3,10,1,0,2,2021
16013,1181,89,8.2,10,1,0,2,2021
16015,1202,153,14.6,10,1,0,2,2021
16017,1234,175,16.5,10,1,0,2,2021
16019,1647,169,11.4,10,1,0,2,2021
16021,1749,-2,-0.1,10,1,0,2,2021
16023,1442,176,13.9,10,1,0,2,2021
16025,952,44,4.8,10,1,0,2,2021
16027,1312,165,14.4,10,1,0,2,2021
16029,1161,100,9.4,10,1,0,2,2021
16031,1253,230,22.5,10,1,0,2,2021
16033,1298,175,15.6,10,1,0,2,2021
16035,1353,182,15.5,10,1,0,2,2021
16037,1059,153,16.9,10,1,0,2,2021
16039,1066,94,9.7,10,1,0,2,2021
16041,1052,63,6.4,10,1,0,2,2021
16043,1027,154,17.6,10,1,0,2,2021
16045,1488,250,20.2,10,1,0,2,2021
16047,1148,88,8.3,10,1,0,2,2021
