fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
01133,807,62,8.3,10,5,0,2,2021
01999,1461,11,0.8,10,5,0,2,2021
02000,1132,-15,-1.3,10,5,0,2,2021
02013,1001,111,12.5,10,5,0,2,2021
02016,1448,244,20.3,10,5,0,2,2021
02020,1181,-14,-1.2,10,5,0,2,2021
02050,934,-1,-0.1,10,5,0,2,2021
02060,825,0,0.0,10,5,0,2,2021
02063,1279,-10,-0.8,10,5,0,2,2021
02066,955,-109,-10.2,10,5,0,2,2021
02068,1050,-73,-6.5,10,5,0,2,2021
02070,1105,21,1.9,10,5,0,2,2021
02090,1022,27,2.7,10,5,0,2,2021
02100,772,83,12.0,10,5,0,2,2021
02105,634,-7,-1.1,10,5,0,2,2021
02110,1020,-50,-4.7,10,5,0,2,2021
02122,942,-67,-6.6,10,5,0,2,2021
02130,966,13,1.4,10,5,0,2,2021
02150,948,69,7.8,10,5,0,2,2021
02158,694,0,0.0,10,5,0,2,2021
02164,833,72,9.5,10,5,0,2,2021
02170,910,28,3.2,10,5,0,2,2021
02180,1411,146,11.5,10,5,0,2,2021
02185,2156,-79,-3.5,10,5,0,2,2021
02188,1474,-68,-4.4,10,5,0,2,2021
02195,854,157,22.5,10,5,0,2,2021
02198,789,-76,-8.8,10,5,0,2,2021
02220,941,-21,-2.2,10,5,0,2,2021
02230,698,1,0.1,10,5,0,2,2021
02240,1606,48,3.1,10,5,0,2,2021
02275,835,80,10.6,10,5,0,2,2021
02282,1082,74,7.3,10,5,0,2,2021
02290,1022,12,1.2,10,5,0,2,2021
02999,1362,-25,-1.8,10,5,0,2,2021
04000,1142,69,6.4,10,5,0,2,2021
04001,876,25,2.9,10,5,0,2,2021
04003,871,-16,-1.8,10,5,0,2,2021
04005,840,-7,-0.8,10,5,0,2,2021
04007,896,64,7.7,10,5,0,2,2021
04009,889,57,6.9,10,5,0,2,2021
04011,1442,134,10.2,10,5,0,2,2021
04012,739,24,3.4,10,5,0,2,2021
04013,1202,77,6.8,10,5,0,2,2021
04015,824,40,5.1,10,5,0,2,2021
04017,795,49,6.6,10,5,0,2,2021
04019,984,40,4.2,10,5,0,2,2021
04021,875,44,5.3,10,5,0,2,2021
04023,823,32,4.0,10,5,0,2,2021
04025,840,46,5.8,10,5,0,2,2021
04027,876,74,9.2,10,5,0,2,2021
04999,1834,47,2.6,10,5,0,2,2021
05000,959,46,5.0,10,5,0,2,2021
05001,886,59,7.1,10,5,0,2,2021
05003,828,-26,-3.0,10,5,0,2,2021
05005,729,40,5.8,10,5,0,2,2021
05007,1447,89,6.6,10,5,0,2,2021
05009,804,30,3.9,10,5,0,2,2021
05011,800,95,13.5,10,5,0,2,2021
05013,1166,50,4.5,10,5,0,2,2021
05015,665,16,2.5,10,5,0,2,2021
05017,706,29,4.3,10,5,0,2,2021
05019,739,-10,-1.3,10,5,0,2,2021
05021,676,25,3.8,10,5,0,2,2021
05023,732,50,7.3,10,5,0,2,2021
05025,749,24,3.3,10,5,0,2,2021
05027,824,35,4.4,10,5,0,2,2021
05029,838,50,6.3,10,5,0,2,2021
05031,870,60,7.4,10,5,0,2,2021
05033,789,54,7.3,10,5,0,2,2021
05035,783,58,8.0,10,5,0,2,2021
05037,683,32,4.9,10,5,0,2,2021
05039,732,-3,-0.4,10,5,0,2,2021
05041,782,61,8.5,10,5,0,2,2021
05043,716,12,1.7,10,5,0,2,2021
05045,830,-4,-0.5,10,5,0,2,2021
05047,713,38,5.6,10,5,0,2,2021
05049,711,30,4.4,10,5,0,2,2021
05051,752,6,0.8,10,5,0,2,2021
05053,880,59,7.2,10,5,0,2,2021
05055,797,66,9.0,10,5,0,2,2021
05057,767,56,7.9,10,5,0,2,2021
05059,810,38,4.9,10,5,0,2,2021
05061,739,34,4.8,10,5,0,2,2021
05063,818,7,0.9,10,5,0,2,2021
05065,669,11,1.7,10,5,0,2,2021
05067,777,18,2.4,10,5,0,2,2021
05069,845,44,5.5,10,5,0,2,2021
05071,722,32,4.6,10,5,0,2,2021
05073,693,29,4.4,10,5,0,2,2021
05075,736,49,7.1,10,5,0,2,2021
05077,762,20,2.7,10,5,0,2,2021
05079,732,18,2.5,10,5,0,2,2021
05081,1037,-131,-11.2,10,5,0,2,2021
05083,683,8,1.2,10,5,0,2,2021
05085,726,31,4.5,10,5,0,2,2021
05087,744,24,3.3,10,5,0,2,2021
05089,706,53,8.1,10,5,0,2,2021
05091,811,51,6.7,10,5,0,2,2021
05093,1175,121,11.5,10,5,0,2,2021
05095,667,23,3.6,10,5,0,2,2021
05097,532,6,1.1,10,5,0,2,2021
05099,782,43,5.8,10,5,0,2,2021
05101,559,0,0,10,5,0,2,2021
05103,782,62,8.6,10,5,0,2,2021
05105,673,-28,-4.0,10,5,0,2,2021
05107,739,56,8.2,10,5,0,2,2021
05109,686,-27,-3.8,10,5,0,2,2021
05111,891,58,7.0,10,5,0,2,2021
05113,725,53,7.9,10,5,0,2,2021
05115,885,33,3.9,10,5,0,2,2021
05117,694,14,2.1,10,5,0,2,2021
05119,1009,45,4.7,10,5,0,2,2021
05121,683,-5,-0.7,10,5,0,2,2021
05123,730,19,2.7,10,5,0,2,2021
05125,770,37,5.0,10,5,0,2,2021
05127,632,34,5.7,10,5,0,2,2021
05129,543,12,2.3,10,5,0,2,2021
05131,919,71,8.4,10,5,0,2,2021
05133,732,64,9.6,10,5,0,2,2021
05135,621,24,4.0,10,5,0,2,2021
05137,587,-3,-0.5,10,5,0,2,2021
05139,1045,65,6.6,10,5,0,2,2021
05141,777,41,5.6,10,5,0,2,2021
05143,949,19,2.0,10,5,0,2,2021
05145,804,23,2.9,10,5,0,2,2021
05147,784,90,13.0,10,5,0,2,2021
05149,687,18,2.7,10,5,0,2,2021
05999,1333,0,0,10,5,0,2,2021
06000,1587,122,8.3,10,5,0,2,2021
06001,1729,101,6.2,10,5,0,2,2021
06003,763,-213,-21.8,10,5,0,2,2021
06005,853,16,1.9,10,5,0,2,2021
06007,923,47,5.4,10,5,0,2,2021
06009,776,4,0.5,10,5,0,2,2021
06011,905,10,1.1,10,5,0,2,2021
06013,1487,21,1.4,10,5,0,2,2021
06015,764,39,5.4,10,5,0,2,2021
06017,1032,0,0.0,10,5,0,2,2021
06019,922,51,5.9,10,5,0,2,2021
06021,883,40,4.7,10,5,0,2,2021
06023,893,51,6.1,10,5,0,2,2021
06025,742,43,6.2,10,5,0,2,2021
06027,831,40,5.1,10,5,0,2,2021
06029,920,11,1.2,10,5,0,2,2021
06031,856,39,4.8,10,5,0,2,2021
06033,826,54,7.0,10,5,0,2,2021
06035,825,34,4.3,10,5,0,2,2021
06037,1369,77,6.0,10,5,0,2,2021
06039,887,38,4.5,10,5,0,2,2021
06041,1705,96,6.0,10,5,0,2,2021
06043,702,171,32.2,10,5,0,2,2021
06045,878,49,5.9,10,5,0,2,2021
06047,854,54,6.8,10,5,0,2,2021
06049,741,62,9.1,10,5,0,2,2021
06051,725,-77,-9.6,10,5,0,2,2021
06053,926,35,3.9,10,5,0,2,2021
06055,1186,43,3.8,10,5,0,2,2021
06057,969,47,5.1,10,5,0,2,2021
06059,1372,55,4.2,10,5,0,2,2021
06061,1231,13,1.1,10,5,0,2,2021
06063,857,22,2.6,10,5,0,2,2021
06065,946,61,6.9,10,5,0,2,2021
06067,1200,33,2.8,10,5,0,2,2021
06069,964,72,8.1,10,5,0,2,2021
06071,991,54,5.8,10,5,0,2,2021
06073,1340,70,5.5,10,5,0,2,2021
06075,3665,915,33.3,10,5,0,2,2021
06077,1015,62,6.5,10,5,0,2,2021
06079,1016,29,2.9,10,5,0,2,2021
06081,3216,304,10.4,10,5,0,2,2021
06083,1154,71,6.6,10,5,0,2,2021
06085,3678,478,14.9,10,5,0,2,2021
06087,1121,33,3.0,10,5,0,2,2021
06089,943,60,6.8,10,5,0,2,2021
06091,520,22,4.4,10,5,0,2,2021
06093,831,33,4.1,10,5,0,2,2021
06095,1183,-32,-2.6,10,5,0,2,2021
06097,1228,73,6.3,10,5,0,2,2021
06099,1030,54,5.5,10,5,0,2,2021
06101,902,85,10.4,10,5,0,2,2021
06103,983,68,7.4,10,5,0,2,2021
06105,772,85,12.4,10,5,0,2,2021
06107,809,33,4.3,10,5,0,2,2021
06109,924,70,8.2,10,5,0,2,2021
06111,1173,16,1.4,10,5,0,2,2021
06113,1092,29,2.7,10,5,0,2,2021
06115,1040,50,5.1,10,5,0,2,2021
06999,2120,149,7.6,10,5,0,2,2021
08000,1298,58,4.7,10,5,0,2,2021
08001,1104,50,4.7,10,5,0,2,2021
08003,800,7,0.9,10,5,0,2,2021
08005,1423,42,3.0,10,5,0,2,2021
08007,657,-4,-0.6,10,5,0,2,2021
08009,691,11,1.6,10,5,0,2,2021
08011,785,-43,-5.2,10,5,0,2,2021
08013,1526,54,3.7,10,5,0,2,2021
08014,2023,222,12.3,10,5,0,2,2021
08015,747,7,0.9,10,5,0,2,2021
08017,971,14,1.5,10,5,0,2,2021
08019,958,-202,-17.4,10,5,0,2,2021
08021,655,-5,-0.8,10,5,0,2,2021
08023,686,-12,-1.7,10,5,0,2,2021
08025,810,-29,-3.5,10,5,0,2,2021
08027,627,-20,-3.1,10,5,0,2,2021
08029,676,-1,-0.1,10,5,0,2,2021
08031,1626,118,7.8,10,5,0,2,2021
08033,717,43,6.4,10,5,0,2,2021
08035,1445,104,7.8,10,5,0,2,2021
08037,999,0,0.0,10,5,0,2,2021
08039,1061,140,15.2,10,5,0,2,2021
08041,1071,21,2.0,10,5,0,2,2021
08043,704,0,0.0,10,5,0,2,2021
08045,997,24,2.5,10,5,0,2,2021
08047,1095,55,5.3,10,5,0,2,2021
08049,790,-25,-3.1,10,5,0,2,2021
08051,781,1,0.1,10,5,0,2,2021
08053,0,0,0,10,5,0,2,2021
08055,658,-28,-4.1,10,5,0,2,2021
08057,770,-53,-6.4,10,5,0,2,2021
08059,1292,53,4.3,10,5,0,2,2021
08061,853,63,8.0,10,5,0,2,2021
08063,792,10,1.3,10,5,0,2,2021
08065,920,-20,-2.1,10,5,0,2,2021
08067,934,-4,-0.4,10,5,0,2,2021
08069,1082,-6,-0.6,10,5,0,2,2021
08071,812,26,3.3,10,5,0,2,2021
08073,724,4,0.6,10,5,0,2,2021
08075,828,56,7.3,10,5,0,2,2021
08077,901,35,4.0,10,5,0,2,2021
08079,721,112,18.4,10,5,0,2,2021
08081,967,-107,-10.0,10,5,0,2,2021
08083,738,-2,-0.3,10,5,0,2,2021
08085,804,26,3.3,10,5,0,2,2021
08087,974,42,4.5,10,5,0,2,2021
08089,763,-27,-3.4,10,5,0,2,2021
08091,889,72,8.8,10,5,0,2,2021
08093,843,11,1.3,10,5,0,2,2021
08095,820,40,5.1,10,5,0,2,2021
08097,1175,61,5.5,10,5,0,2,2021
08099,688,31,4.7,10,5,0,2,2021
08101,916,27,3.0,10,5,0,2,2021
08103,1159,-69,-5.6,10,5,0,2,2021
08105,787,20,2.6,10,5,0,2,2021
08107,970,9,0.9,10,5,0,2,2021
08109,680,12,1.8,10,5,0,2,2021
08111,539,32,6.3,10,5,0,2,2021
08113,922,-35,-3.7,10,5,0,2,2021
08115,713,-96,-11.9,10,5,0,2,2021
08117,887,-32,-3.5,10,5,0,2,2021
08119,837,-10,-1.2,10,5,0,2,2021
08121,774,-139,-15.2,10,5,0,2,2021
08123,1072,32,3.1,10,5,0,2,2021
08125,798,6,0.8,10,5,0,2,2021
08999,0,0,0,10,5,0,2,2021
09000,1404,5,0.4,10,5,0,2,2021
09001,1783,20,1.1,10,5,0,2,2021
09003,1358,-12,-0.9,10,5,0,2,2021
09005,1008,10,1.0,10,5,0,2,2021
09007,1134,-6,-0.5,10,5,0,2,2021
09009,1203,4,0.3,10,5,0,2,2021
09011,1177,-38,-3.1,10,5,0,2,2021
09013,929,-3,-0.3,10,5,0,2,2021
09015,925,-8,-0.9,10,5,0,2,2021
09999,2210,170,8.3,10,5,0,2,2021
10000,1176,28,2.4,10,5,0,2,2021
10001,0,0,0,10,5,0,2,2021
10003,1308,40,3.2,10,5,0,2,2021
10005,876,22,2.6,10,5,0,2,2021
10999,0,0,0,10,5,0,2,2021
11000,1949,119,6.5,10,5,0,2,2021
11001,1949,119,6.5,10,5,0,2,2021
11999,2994,-671,-18.3,10,5,0,2,2021
12000,1100,89,8.8,10,5,0,2,2021
12001,916,46,5.3,10,5,0,2,2021
12003,682,33,5.1,10,5,0,2,2021
12005,884,57,6.9,10,5,0,2,2021
12007,786,36,4.8,10,5,0,2,2021
12009,1092,43,4.1,10,5,0,2,2021
12011,1183,122,11.5,10,5,0,2,2021
12013,614,-29,-4.5,10,5,0,2,2021
12015,857,88,11.4,10,5,0,2,2021
12017,796,74,10.2,10,5,0,2,2021
12019,853,71,9.1,10,5,0,2,2021
12021,1090,111,11.3,10,5,0,2,2021
12023,778,56,7.8,10,5,0,2,2021
12027,800,67,9.1,10,5,0,2,2021
12029,714,51,7.7,10,5,0,2,2021
12031,1122,72,6.9,10,5,0,2,2021
12033,919,53,6.1,10,5,0,2,2021
12035,763,53,7.5,10,5,0,2,2021
12037,679,58,9.3,10,5,0,2,2021
12039,901,203,29.1,10,5,0,2,2021
12041,844,82,10.8,10,5,0,2,2021
12043,925,-1,-0.1,10,5,0,2,2021
12045,788,27,3.5,10,5,0,2,2021
12047,912,-11,-1.2,10,5,0,2,2021
12049,717,41,6.1,10,5,0,2,2021
12051,790,37,4.9,10,5,0,2,2021
12053,784,54,7.4,10,5,0,2,2021
12055,759,57,8.1,10,5,0,2,2021
12057,1174,73,6.6,10,5,0,2,2021
12059,576,5,0.9,10,5,0,2,2021
12061,935,87,10.3,10,5,0,2,2021
12063,697,26,3.9,10,5,0,2,2021
12065,700,31,4.6,10,5,0,2,2021
12067,663,68,11.4,10,5,0,2,2021
12069,854,83,10.8,10,5,0,2,2021
12071,951,63,7.1,10,5,0,2,2021
12073,939,46,5.2,10,5,0,2,2021
12075,699,34,5.1,10,5,0,2,2021
12077,791,18,2.3,10,5,0,2,2021
12079,700,43,6.5,10,5,0,2,2021
12081,955,101,11.8,10,5,0,2,2021
12083,848,72,9.3,10,5,0,2,2021
12085,953,84,9.7,10,5,0,2,2021
12086,1186,105,9.7,10,5,0,2,2021
12087,938,114,13.8,10,5,0,2,2021
12089,835,61,7.9,10,5,0,2,2021
12091,993,61,6.5,10,5,0,2,2021
12093,752,-4,-0.5,10,5,0,2,2021
12095,1105,64,6.1,10,5,0,2,2021
12097,815,65,8.7,10,5,0,2,2021
12099,1198,103,9.4,10,5,0,2,2021
12101,859,71,9.0,10,5,0,2,2021
12103,1059,77,7.8,10,5,0,2,2021
12105,891,31,3.6,10,5,0,2,2021
12107,811,54,7.1,10,5,0,2,2021
12109,963,81,9.2,10,5,0,2,2021
12111,865,56,6.9,10,5,0,2,2021
12113,783,44,6.0,10,5,0,2,2021
12115,1015,94,10.2,10,5,0,2,2021
12117,1074,49,4.8,10,5,0,2,2021
12119,872,42,5.1,10,5,0,2,2021
12121,702,27,4.0,10,5,0,2,2021
12123,822,-11,-1.3,10,5,0,2,2021
12125,712,-4,-0.6,10,5,0,2,2021
12127,867,57,7.0,10,5,0,2,2021
12129,863,72,9.1,10,5,0,2,2021
12131,883,99,12.6,10,5,0,2,2021
12133,681,21,3.2,10,5,0,2,2021
12999,1891,243,14.7,10,5,0,2,2021
13000,1145,61,5.6,10,5,0,2,2021
13001,1007,43,4.5,10,5,0,2,2021
13003,745,-6,-0.8,10,5,0,2,2021
13005,728,14,2.0,10,5,0,2,2021
13007,745,0,0.0,10,5,0,2,2021
13009,689,40,6.2,10,5,0,2,2021
13011,761,74,10.8,10,5,0,2,2021
13013,878,62,7.6,10,5,0,2,2021
13015,906,52,6.1,10,5,0,2,2021
13017,739,92,14.2,10,5,0,2,2021
13019,705,76,12.1,10,5,0,2,2021
13021,916,43,4.9,10,5,0,2,2021
13023,628,20,3.3,10,5,0,2,2021
13025,766,57,8.0,10,5,0,2,2021
13027,786,40,5.4,10,5,0,2,2021
13029,737,38,5.4,10,5,0,2,2021
13031,686,24,3.6,10,5,0,2,2021
13033,1784,81,4.8,10,5,0,2,2021
13035,847,32,3.9,10,5,0,2,2021
13037,757,89,13.3,10,5,0,2,2021
13039,826,50,6.4,10,5,0,2,2021
13043,594,40,7.2,10,5,0,2,2021
13045,906,31,3.5,10,5,0,2,2021
13047,758,49,6.9,10,5,0,2,2021
13049,715,-36,-4.8,10,5,0,2,2021
13051,962,24,2.6,10,5,0,2,2021
13053,971,-9,-0.9,10,5,0,2,2021
13055,707,120,20.4,10,5,0,2,2021
13057,868,8,0.9,10,5,0,2,2021
13059,930,30,3.3,10,5,0,2,2021
13061,532,-33,-5.8,10,5,0,2,2021
13063,1160,48,4.3,10,5,0,2,2021
13065,842,89,11.8,10,5,0,2,2021
13067,1265,64,5.3,10,5,0,2,2021
13069,777,47,6.4,10,5,0,2,2021
13071,699,7,1.0,10,5,0,2,2021
13073,797,33,4.3,10,5,0,2,2021
13075,713,53,8.0,10,5,0,2,2021
13077,870,37,4.4,10,5,0,2,2021
13079,576,-24,-4.0,10,5,0,2,2021
13081,756,-1,-0.1,10,5,0,2,2021
13083,747,29,4.0,10,5,0,2,2021
13085,705,9,1.3,10,5,0,2,2021
13087,880,200,29.4,10,5,0,2,2021
13089,1239,61,5.2,10,5,0,2,2021
13091,616,-10,-1.6,10,5,0,2,2021
13093,778,67,9.4,10,5,0,2,2021
13095,886,42,5.0,10,5,0,2,2021
13097,882,64,7.8,10,5,0,2,2021
13099,956,34,3.7,10,5,0,2,2021
13101,904,-27,-2.9,10,5,0,2,2021
13103,849,37,4.6,10,5,0,2,2021
13105,752,63,9.1,10,5,0,2,2021
13107,758,65,9.4,10,5,0,2,2021
13109,591,-45,-7.1,10,5,0,2,2021
13111,722,55,8.2,10,5,0,2,2021
13113,922,18,2.0,10,5,0,2,2021
13115,884,44,5.2,10,5,0,2,2021
13117,1077,71,7.1,10,5,0,2,2021
13119,776,47,6.4,10,5,0,2,2021
13121,1626,94,6.1,10,5,0,2,2021
13123,693,59,9.3,10,5,0,2,2021
13125,610,-45,-6.9,10,5,0,2,2021
13127,842,44,5.5,10,5,0,2,2021
13129,921,72,8.5,10,5,0,2,2021
13131,757,43,6.0,10,5,0,2,2021
13133,855,172,25.2,10,5,0,2,2021
13135,1112,46,4.3,10,5,0,2,2021
13137,783,5,0.6,10,5,0,2,2021
13139,1040,66,6.8,10,5,0,2,2021
13141,763,28,3.8,10,5,0,2,2021
13143,890,53,6.3,10,5,0,2,2021
13145,752,78,11.6,10,5,0,2,2021
13147,765,16,2.1,10,5,0,2,2021
13149,1136,167,17.2,10,5,0,2,2021
13151,818,47,6.1,10,5,0,2,2021
13153,794,15,1.9,10,5,0,2,2021
13155,749,51,7.3,10,5,0,2,2021
13157,789,72,10.0,10,5,0,2,2021
13159,731,60,8.9,10,5,0,2,2021
13161,766,62,8.8,10,5,0,2,2021
13163,933,111,13.5,10,5,0,2,2021
13165,754,39,5.5,10,5,0,2,2021
13167,678,44,6.9,10,5,0,2,2021
13169,776,8,1.0,10,5,0,2,2021
13171,834,44,5.6,10,5,0,2,2021
13173,671,77,13.0,10,5,0,2,2021
13175,750,13,1.8,10,5,0,2,2021
13177,782,6,0.8,10,5,0,2,2021
13179,784,21,2.8,10,5,0,2,2021
13181,663,11,1.7,10,5,0,2,2021
13183,594,23,4.0,10,5,0,2,2021
13185,742,32,4.5,10,5,0,2,2021
13187,700,16,2.3,10,5,0,2,2021
13189,757,51,7.2,10,5,0,2,2021
13191,679,34,5.3,10,5,0,2,2021
13193,919,23,2.6,10,5,0,2,2021
13195,764,76,11.0,10,5,0,2,2021
13197,651,-36,-5.2,10,5,0,2,2021
13199,794,61,8.3,10,5,0,2,2021
13201,753,52,7.4,10,5,0,2,2021
13205,750,86,13.0,10,5,0,2,2021
13207,813,17,2.1,10,5,0,2,2021
13209,678,-34,-4.8,10,5,0,2,2021
13211,879,104,13.4,10,5,0,2,2021
13213,764,106,16.1,10,5,0,2,2021
13215,905,17,1.9,10,5,0,2,2021
13217,853,7,0.8,10,5,0,2,2021
13219,845,19,2.3,10,5,0,2,2021
13221,814,41,5.3,10,5,0,2,2021
13223,760,55,7.8,10,5,0,2,2021
13225,782,27,3.6,10,5,0,2,2021
13227,1001,64,6.8,10,5,0,2,2021
13229,721,26,3.7,10,5,0,2,2021
13231,794,99,14.2,10,5,0,2,2021
13233,784,69,9.7,10,5,0,2,2021
13235,831,84,11.2,10,5,0,2,2021
13237,712,43,6.4,10,5,0,2,2021
13239,693,-2,-0.3,10,5,0,2,2021
13241,653,34,5.5,10,5,0,2,2021
13243,728,-26,-3.4,10,5,0,2,2021
13245,913,33,3.8,10,5,0,2,2021
13247,1058,86,8.8,10,5,0,2,2021
13249,762,57,8.1,10,5,0,2,2021
13251,748,167,28.7,10,5,0,2,2021
13253,760,-4,-0.5,10,5,0,2,2021
13255,768,33,4.5,10,5,0,2,2021
13257,786,35,4.7,10,5,0,2,2021
13259,883,-54,-5.8,10,5,0,2,2021
13261,792,31,4.1,10,5,0,2,2021
13263,820,9,1.1,10,5,0,2,2021
13265,829,-22,-2.6,10,5,0,2,2021
13267,745,18,2.5,10,5,0,2,2021
13269,828,-27,-3.2,10,5,0,2,2021
13271,688,19,2.8,10,5,0,2,2021
13273,712,-24,-3.3,10,5,0,2,2021
13275,914,42,4.8,10,5,0,2,2021
13277,721,18,2.6,10,5,0,2,2021
13279,718,44,6.5,10,5,0,2,2021
13281,717,-2,-0.3,10,5,0,2,2021
13283,680,-6,-0.9,10,5,0,2,2021
13285,937,100,11.9,10,5,0,2,2021
13287,684,36,5.6,10,5,0,2,2021
13289,904,106,13.3,10,5,0,2,2021
13291,802,33,4.3,10,5,0,2,2021
13293,766,63,9.0,10,5,0,2,2021
13295,739,71,10.6,10,5,0,2,2021
13297,940,37,4.1,10,5,0,2,2021
13299,731,21,3.0,10,5,0,2,2021
13301,963,38,4.1,10,5,0,2,2021
13303,821,21,2.6,10,5,0,2,2021
13305,868,50,6.1,10,5,0,2,2021
13307,1071,269,33.5,10,5,0,2,2021
13309,745,-27,-3.5,10,5,0,2,2021
13311,640,36,6.0,10,5,0,2,2021
13313,912,88,10.7,10,5,0,2,2021
13315,869,93,12.0,10,5,0,2,2021
13317,828,87,11.7,10,5,0,2,2021
13319,923,38,4.3,10,5,0,2,2021
13321,690,13,1.9,10,5,0,2,2021
13999,1716,79,4.8,10,5,0,2,2021
15000,1057,18,1.7,10,5,0,2,2021
15001,891,42,4.9,10,5,0,2,2021
15003,1105,17,1.6,10,5,0,2,2021
15007,914,-42,-4.4,10,5,0,2,2021
15009,971,39,4.2,10,5,0,2,2021
15999,1529,128,9.1,10,5,0,2,2021
16000,928,51,5.8,10,5,0,2,2021
16001,1072,61,6.0,10,5,0,2,2021
16003,897,138,18.2,10,5,0,2,2021
16005,766,21,2.8,10,5,0,2,2021
16007,570,94,19.7,10,5,0,2,2021
16009,861,101,13.3,10,5,0,2,2021
16011,786,66,9.2,10,5,0,2,2021
16013,968,74,8.3,10,5,0,2,2021
16015,496,-19,-3.7,10,5,0,2,2021
16017,778,42,5.7,10,5,0,2,2021
16019,792,22,2.9,10,5,0,2,2021
16021,753,27,3.7,10,5,0,2,2021
16023,1910,60,3.2,10,5,0,2,2021
16025,1038,-67,-6.1,10,5,0,2,2021
16027,807,54,7.2,10,5,0,2,2021
16029,1205,40,3.4,10,5,0,2,2021
16031,778,46,6.3,10,5,0,2,2021
16033,962,120,14.3,10,5,0,2,2021
16035,730,47,6.9,10,5,0,2,2021
16037,598,-36,-5.7,10,5,0,2,2021
16039,720,23,3.3,10,5,0,2,2021
16041,679,72,11.9,10,5,0,2,2021
16043,661,-12,-1.8,10,5,0,2,2021
16045,689,27,4.1,10,5,0,2,2021
16047,760,27,3.7,10,5,0,2,2021
16049,658,-27,-3.9,10,5,0,2,2021
16051,713,51,7.7,10,5,0,2,2021
16053,818,37,4.7,10,5,0,2,2021
16055,846,41,5.1,10,5,0,2,2021
16057,729,2,0.3,10,5,0,2,2021
16059,642,29,4.7,10,5,0,2,2021
16061,623,10,1.6,10,5,0,2,2021
16063,784,61,8.4,10,5,0,2,2021
16065,646,-2,-0.3,10,5,0,2,2021
16067,796,8,1.0,10,5,0,2,2021
16069,910,57,6.7,10,5,0,2,2021
16071,617,24,4.0,10,5,0,2,2021
16073,738,53,7.7,10,5,0,2,2021
16075,816,65,8.7,10,5,0,2,2021
16077,874,38,4.5,10,5,0,2,2021
16079,878,83,10.4,10,5,0,2,2021
16081,748,20,2.7,10,5,0,2,2021
