fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
01000,1145,40,3.6,10,2,0,3,2021
01001,1197,92,8.3,10,2,0,3,2021
01003,883,62,7.6,10,2,0,3,2021
01005,896,25,2.9,10,2,0,3,2021
01007,973,28,3.0,10,2,0,3,2021
01009,723,14,2.0,10,2,0,3,2021
01011,1076,81,8.1,10,2,0,3,2021
01013,893,-55,-5.8,10,2,0,3,2021
01015,927,73,8.5,10,2,0,3,2021
01017,744,-27,-3.5,10,2,0,3,2021
01019,855,-8,-0.9,10,2,0,3,2021
01021,865,-12,-1.4,10,2,0,3,2021
01023,622,-1,-0.2,10,2,0,3,2021
01025,994,33,3.4,10,2,0,3,2021
01027,707,44,6.6,10,2,0,3,2021
01029,864,253,41.4,10,2,0,3,2021
01031,882,21,2.4,10,2,0,3,2021
01033,845,-6,-0.7,10,2,0,3,2021
01035,928,8,0.9,10,2,0,3,2021
01037,546,-42,-7.1,10,2,0,3,2021
01039,979,52,5.6,10,2,0,3,2021
01041,792,19,2.5,10,2,0,3,2021
01043,888,-10,-1.1,10,2,0,3,2021
01045,924,8,0.9,10,2,0,3,2021
01047,838,-91,-9.8,10,2,0,3,2021
01049,771,-11,-1.4,10,2,0,3,2021
01051,1039,59,6.0,10,2,0,3,2021
01053,988,32,3.3,10,2,0,3,2021
01055,874,49,5.9,10,2,0,3,2021
01057,779,130,20.0,10,2,0,3,2021
01059,799,16,2.0,10,2,0,3,2021
01061,728,56,8.3,10,2,0,3,2021
01063,604,10,1.7,10,2,0,3,2021
01065,797,42,5.6,10,2,0,3,2021
01067,795,14,1.8,10,2,0,3,2021
01069,924,22,2.4,10,2,0,3,2021
01071,866,35,4.2,10,2,0,3,2021
01073,1187,41,3.6,10,2,0,3,2021
01075,692,-41,-5.6,10,2,0,3,2021
01077,1156,13,1.1,10,2,0,3,2021
01079,815,13,1.6,10,2,0,3,2021
01081,1278,34,2.7,10,2,0,3,2021
01083,1026,13,1.3,10,2,0,3,2021
01085,938,54,6.1,10,2,0,3,2021
01087,1107,15,1.4,10,2,0,3,2021
01089,1210,55,4.8,10,2,0,3,2021
01091,927,40,4.5,10,2,0,3,2021
01093,886,51,6.1,10,2,0,3,2021
01095,724,-7,-1.0,10,2,0,3,2021
01097,1355,92,7.3,10,2,0,3,2021
01099,883,33,3.9,10,2,0,3,2021
01101,1209,52,4.5,10,2,0,3,2021
01103,841,18,2.2,10,2,0,3,2021
01105,755,21,2.9,10,2,0,3,2021
01107,890,60,7.2,10,2,0,3,2021
01109,0,0,0,10,2,0,3,2021
01111,835,-2,-0.2,10,2,0,3,2021
01113,841,53,6.7,10,2,0,3,2021
01115,1002,63,6.7,10,2,0,3,2021
01117,918,-10,-1.1,10,2,0,3,2021
01119,1030,74,7.7,10,2,0,3,2021
01121,783,36,4.8,10,2,0,3,2021
01123,853,35,4.3,10,2,0,3,2021
01125,1293,-5,-0.4,10,2,0,3,2021
01127,870,66,8.2,10,2,0,3,2021
01129,821,57,7.5,10,2,0,3,2021
01131,869,50,6.1,10,2,0,3,2021
01133,992,77,8.4,10,2,0,3,2021
01999,0,0,0,10,2,0,3,2021
02000,1218,44,3.7,10,2,0,3,2021
02013,1699,144,9.3,10,2,0,3,2021
02016,1509,217,16.8,10,2,0,3,2021
02020,0,0,0,10,2,0,3,2021
02050,1657,91,5.8,10,2,0,3,2021
02060,1867,60,3.3,10,2,0,3,2021
02063,1075,78,7.8,10,2,0,3,2021
02066,1328,36,2.8,10,2,0,3,2021
02068,1985,381,23.8,10,2,0,3,2021
02070,1302,-40,-3.0,10,2,0,3,2021
02090,1260,28,2.3,10,2,0,3,2021
02100,1010,152,17.7,10,2,0,3,2021
02105,857,-93,-9.8,10,2,0,3,2021
02110,1232,97,8.5,10,2,0,3,2021
02122,1216,14,1.2,10,2,0,3,2021
02130,1226,123,11.2,10,2,0,3,2021
02150,1197,16,1.4,10,2,0,3,2021
02158,1589,224,16.4,10,2,0,3,2021
02164,0,0,0,10,2,0,3,2021
02170,1138,26,2.3,10,2,0,3,2021
02180,1659,126,8.2,10,2,0,3,2021
02185,1369,-49,-3.5,10,2,0,3,2021
02188,1531,5,0.3,10,2,0,3,2021
02195,1042,84,8.8,10,2,0,3,2021
02198,1121,129,13.0,10,2,0,3,2021
02220,989,-8,-0.8,10,2,0,3,2021
02230,0,0,0,10,2,0,3,2021
02240,1253,60,5.0,10,2,0,3,2021
02275,1021,98,10.6,10,2,0,3,2021
02282,0,0,0,10,2,0,3,2021
02290,1444,-65,-4.3,10,2,0,3,2021
02999,1145,131,12.9,10,2,0,3,2021
04000,1309,35,2.7,10,2,0,3,2021
04001,995,6,0.6,10,2,0,3,2021
04003,1013,-31,-3.0,10,2,0,3,2021
04005,1267,81,6.8,10,2,0,3,2021
04007,1118,-13,-1.1,10,2,0,3,2021
04009,1001,-81,-7.5,10,2,0,3,2021
04011,1194,155,14.9,10,2,0,3,2021
04012,938,64,7.3,10,2,0,3,2021
04013,1328,31,2.4,10,2,0,3,2021
04015,1048,17,1.6,10,2,0,3,2021
04017,1122,-28,-2.4,10,2,0,3,2021
04019,1396,67,5.0,10,2,0,3,2021
04021,1140,-48,-4.0,10,2,0,3,2021
04023,1017,3,0.3,10,2,0,3,2021
04025,1034,70,7.3,10,2,0,3,2021
04027,944,-105,-10.0,10,2,0,3,2021
04999,1190,-2,-0.2,10,2,0,3,2021
05000,1116,95,9.3,10,2,0,3,2021
05001,788,75,10.5,10,2,0,3,2021
05003,811,1,0.1,10,2,0,3,2021
05005,769,41,5.6,10,2,0,3,2021
05007,719,-28,-3.7,10,2,0,3,2021
05009,866,21,2.5,10,2,0,3,2021
05011,666,50,8.1,10,2,0,3,2021
05013,931,0,0,10,2,0,3,2021
05015,893,45,5.3,10,2,0,3,2021
05017,776,61,8.5,10,2,0,3,2021
05019,814,63,8.4,10,2,0,3,2021
05021,869,60,7.4,10,2,0,3,2021
05023,719,-1,-0.1,10,2,0,3,2021
05025,946,74,8.5,10,2,0,3,2021
05027,980,562,134.4,10,2,0,3,2021
05029,670,139,26.2,10,2,0,3,2021
05031,1024,26,2.6,10,2,0,3,2021
05033,786,54,7.4,10,2,0,3,2021
05035,850,41,5.1,10,2,0,3,2021
05037,843,48,6.0,10,2,0,3,2021
05039,881,97,12.4,10,2,0,3,2021
05041,737,-4,-0.5,10,2,0,3,2021
05043,1069,171,19.0,10,2,0,3,2021
05045,942,56,6.3,10,2,0,3,2021
05047,883,26,3.0,10,2,0,3,2021
05049,804,82,11.4,10,2,0,3,2021
05051,883,41,4.9,10,2,0,3,2021
05053,784,41,5.5,10,2,0,3,2021
05055,974,64,7.0,10,2,0,3,2021
05057,859,57,7.1,10,2,0,3,2021
05059,715,38,5.6,10,2,0,3,2021
05061,625,-75,-10.7,10,2,0,3,2021
05063,825,44,5.6,10,2,0,3,2021
05065,856,56,7.0,10,2,0,3,2021
05067,745,47,6.7,10,2,0,3,2021
05069,908,45,5.2,10,2,0,3,2021
05071,930,64,7.4,10,2,0,3,2021
05073,928,103,12.5,10,2,0,3,2021
05075,775,40,5.4,10,2,0,3,2021
05077,0,0,0,10,2,0,3,2021
05079,896,66,8.0,10,2,0,3,2021
05081,606,-85,-12.3,10,2,0,3,2021
05083,646,53,8.9,10,2,0,3,2021
05085,926,104,12.7,10,2,0,3,2021
05087,860,75,9.6,10,2,0,3,2021
05089,864,50,6.1,10,2,0,3,2021
05091,1053,91,9.5,10,2,0,3,2021
05093,804,54,7.2,10,2,0,3,2021
05095,935,62,7.1,10,2,0,3,2021
05097,749,58,8.4,10,2,0,3,2021
05099,719,44,6.5,10,2,0,3,2021
05101,821,71,9.5,10,2,0,3,2021
05103,828,44,5.6,10,2,0,3,2021
05105,860,82,10.5,10,2,0,3,2021
05107,919,92,11.1,10,2,0,3,2021
05109,643,40,6.6,10,2,0,3,2021
05111,709,0,0.0,10,2,0,3,2021
05113,601,-39,-6.1,10,2,0,3,2021
05115,923,16,1.8,10,2,0,3,2021
05117,818,64,8.5,10,2,0,3,2021
05119,1379,120,9.5,10,2,0,3,2021
05121,747,28,3.9,10,2,0,3,2021
05123,799,27,3.5,10,2,0,3,2021
05125,796,62,8.4,10,2,0,3,2021
05127,895,72,8.7,10,2,0,3,2021
05129,768,33,4.5,10,2,0,3,2021
05131,988,32,3.3,10,2,0,3,2021
05133,875,143,19.5,10,2,0,3,2021
05135,771,28,3.8,10,2,0,3,2021
05137,760,81,11.9,10,2,0,3,2021
05139,873,63,7.8,10,2,0,3,2021
05141,829,47,6.0,10,2,0,3,2021
05143,1169,158,15.6,10,2,0,3,2021
05145,750,-4,-0.5,10,2,0,3,2021
05147,949,158,20.0,10,2,0,3,2021
05149,792,76,10.6,10,2,0,3,2021
05999,0,0,0,10,2,0,3,2021
06000,1716,-52,-2.9,10,2,0,3,2021
06001,1678,-266,-13.7,10,2,0,3,2021
06003,0,0,0,10,2,0,3,2021
06005,1383,-63,-4.4,10,2,0,3,2021
06007,1284,-10,-0.8,10,2,0,3,2021
06009,1254,-127,-9.2,10,2,0,3,2021
06011,1100,-222,-16.8,10,2,0,3,2021
06013,1475,170,13.0,10,2,0,3,2021
06015,1141,-214,-15.8,10,2,0,3,2021
06017,1493,-156,-9.5,10,2,0,3,2021
06019,1404,39,2.9,10,2,0,3,2021
