fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
08013,2084,287,16.0,10,1,0,3,2021
08014,1134,135,13.5,10,1,0,3,2021
08015,1288,365,39.5,10,1,0,3,2021
08017,835,-44,-5.0,10,1,0,3,2021
08019,1377,234,20.5,10,1,0,3,2021
08021,1082,203,23.1,10,1,0,3,2021
08023,845,56,7.1,10,1,0,3,2021
08025,772,103,15.4,10,1,0,3,2021
08027,945,200,26.8,10,1,0,3,2021
08029,1271,139,12.3,10,1,0,3,2021
08031,2015,405,25.2,10,1,0,3,2021
08033,965,15,1.6,10,1,0,3,2021
08035,1233,190,18.2,10,1,0,3,2021
08037,1264,235,22.8,10,1,0,3,2021
08039,1030,236,29.7,10,1,0,3,2021
08041,1525,64,4.4,10,1,0,3,2021
08043,1517,77,5.3,10,1,0,3,2021
08045,1467,220,17.6,10,1,0,3,2021
08047,999,-4,-0.4,10,1,0,3,2021
08049,1145,113,10.9,10,1,0,3,2021
08051,1206,108,9.8,10,1,0,3,2021
08053,716,-110,-13.3,10,1,0,3,2021
08055,1156,200,20.9,10,1,0,3,2021
08057,1091,236,27.6,10,1,0,3,2021
08059,1869,96,5.4,10,1,0,3,2021
08061,783,6,0.8,10,1,0,3,2021
08063,957,98,11.4,10,1,0,3,2021
08065,1525,141,10.2,10,1,0,3,2021
08067,1522,115,8.2,10,1,0,3,2021
08069,1727,135,8.5,10,1,0,3,2021
08071,1141,174,18.0,10,1,0,3,2021
08073,847,90,11.9,10,1,0,3,2021
08075,977,61,6.7,10,1,0,3,2021
08077,1421,47,3.4,10,1,0,3,2021
08079,823,145,21.4,10,1,0,3,2021
08081,1636,144,9.7,10,1,0,3,2021
08083,1328,78,6.2,10,1,0,3,2021
08085,1540,133,9.5,10,1,0,3,2021
08087,1289,219,20.5,10,1,0,3,2021
08089,984,-3,-0.3,10,1,0,3,2021
08091,1102,140,14.6,10,1,0,3,2021
08093,1345,237,21.4,10,1,0,3,2021
08095,992,157,18.8,10,1,0,3,2021
08097,1274,58,4.8,10,1,0,3,2021
08099,945,-8,-0.8,10,1,0,3,2021
08101,1410,79,5.9,10,1,0,3,2021
08103,1498,226,17.8,10,1,0,3,2021
08105,1316,207,18.7,10,1,0,3,2021
08107,1316,315,31.5,10,1,0,3,2021
08109,1225,213,21.0,10,1,0,3,2021
08111,2236,1419,173.7,10,1,0,3,2021
08113,1361,193,16.5,10,1,0,3,2021
08115,861,25,3.0,10,1,0,3,2021
08117,1225,284,30.2,10,1,0,3,2021
08119,1219,320,35.6,10,1,0,3,2021
08121,997,155,18.4,10,1,0,3,2021
08123,1162,156,15.5,10,1,0,3,2021
08125,726,-45,-5.8,10,1,0,3,2021
08999,1946,-34,-1.7,10,1,0,3,2021
09000,1467,153,11.6,10,1,0,3,2021
09001,1340,133,11.0,10,1,0,3,2021
09003,1430,174,13.9,10,1,0,3,2021
09005,1152,136,13.4,10,1,0,3,2021
09007,1176,9,0.8,10,1,0,3,2021
09009,1661,163,10.9,10,1,0,3,2021
09011,1411,100,7.6,10,1,0,3,2021
09013,1153,258,28.8,10,1,0,3,2021
09015,1061,127,13.6,10,1,0,3,2021
09999,1756,44,2.6,10,1,0,3,2021
10000,1430,154,12.1,10,1,0,3,2021
10001,1285,118,10.1,10,1,0,3,2021
10003,1529,160,11.7,10,1,0,3,2021
10005,1204,227,23.2,10,1,0,3,2021
10999,1675,-116,-6.5,10,1,0,3,2021
11000,2283,55,2.5,10,1,0,3,2021
11001,2283,55,2.5,10,1,0,3,2021
12000,1476,119,8.8,10,1,0,3,2021
12001,1479,104,7.6,10,1,0,3,2021
12003,1334,322,31.8,10,1,0,3,2021
12005,1476,47,3.3,10,1,0,3,2021
12007,1142,467,69.2,10,1,0,3,2021
12009,1694,95,5.9,10,1,0,3,2021
12011,1544,222,16.8,10,1,0,3,2021
12013,943,174,22.6,10,1,0,3,2021
12015,1211,297,32.5,10,1,0,3,2021
12017,1175,385,48.7,10,1,0,3,2021
12019,1182,226,23.6,10,1,0,3,2021
12021,1240,274,28.4,10,1,0,3,2021
12023,1338,33,2.5,10,1,0,3,2021
12027,1064,165,18.4,10,1,0,3,2021
12029,805,169,26.6,10,1,0,3,2021
12031,1366,41,3.1,10,1,0,3,2021
12033,1218,44,3.7,10,1,0,3,2021
12035,1109,364,48.9,10,1,0,3,2021
12037,949,194,25.7,10,1,0,3,2021
12039,1310,275,26.6,10,1,0,3,2021
12041,995,194,24.2,10,1,0,3,2021
12043,1465,272,22.8,10,1,0,3,2021
12045,1339,557,71.2,10,1,0,3,2021
12047,921,127,16.0,10,1,0,3,2021
12049,1055,217,25.9,10,1,0,3,2021
12051,1282,223,21.1,10,1,0,3,2021
12053,1150,175,17.9,10,1,0,3,2021
12055,1167,207,21.6,10,1,0,3,2021
12057,1520,58,4.0,10,1,0,3,2021
12059,1003,126,14.4,10,1,0,3,2021
12061,1295,252,24.2,10,1,0,3,2021
12063,1199,67,5.9,10,1,0,3,2021
12065,883,81,10.1,10,1,0,3,2021
12067,899,219,32.2,10,1,0,3,2021
12069,1074,191,21.6,10,1,0,3,2021
12071,1224,166,15.7,10,1,0,3,2021
12073,1440,139,10.7,10,1,0,3,2021
12075,1171,298,34.1,10,1,0,3,2021
12077,1392,180,14.9,10,1,0,3,2021
12079,973,110,12.7,10,1,0,3,2021
12081,1133,132,13.2,10,1,0,3,2021
12083,1276,249,24.2,10,1,0,3,2021
12085,1084,32,3.0,10,1,0,3,2021
12086,1665,146,9.6,10,1,0,3,2021
12087,1394,10,0.7,10,1,0,3,2021
12089,2543,410,19.2,10,1,0,3,2021
12091,1400,41,3.0,10,1,0,3,2021
12093,1073,204,23.5,10,1,0,3,2021
12095,1546,133,9.4,10,1,0,3,2021
12097,1159,247,27.1,10,1,0,3,2021
12099,1470,139,10.4,10,1,0,3,2021
12101,1172,198,20.3,10,1,0,3,2021
12103,1467,99,7.2,10,1,0,3,2021
12105,1247,197,18.8,10,1,0,3,2021
12107,1129,312,38.2,10,1,0,3,2021
12109,1476,269,22.3,10,1,0,3,2021
12111,1416,263,22.8,10,1,0,3,2021
12113,1188,167,16.4,10,1,0,3,2021
12115,1255,239,23.5,10,1,0,3,2021
12117,1295,179,16.0,10,1,0,3,2021
12119,1493,57,4.0,10,1,0,3,2021
12121,1039,148,16.6,10,1,0,3,2021
12123,1128,224,24.8,10,1,0,3,2021
12125,1091,251,29.9,10,1,0,3,2021
12127,1351,222,19.7,10,1,0,3,2021
12129,1479,343,30.2,10,1,0,3,2021
12131,1211,218,22.0,10,1,0,3,2021
12133,968,153,18.8,10,1,0,3,2021
12999,1618,65,4.2,10,1,0,3,2021
13000,1553,126,8.8,10,1,0,3,2021
13001,1095,254,30.2,10,1,0,3,2021
13003,816,-14,-1.7,10,1,0,3,2021
13005,681,33,5.1,10,1,0,3,2021
13007,876,420,92.1,10,1,0,3,2021
13009,1142,273,31.4,10,1,0,3,2021
13011,947,212,28.8,10,1,0,3,2021
13013,1300,176,15.7,10,1,0,3,2021
13015,1135,138,13.8,10,1,0,3,2021
13017,1072,262,32.3,10,1,0,3,2021
13019,1000,148,17.4,10,1,0,3,2021
13021,1480,154,11.6,10,1,0,3,2021
13023,1008,193,23.7,10,1,0,3,2021
13025,958,95,11.0,10,1,0,3,2021
13027,1053,231,28.1,10,1,0,3,2021
13029,1676,278,19.9,10,1,0,3,2021
13031,1173,351,42.7,10,1,0,3,2021
13033,1231,365,42.1,10,1,0,3,2021
13035,1147,132,13.0,10,1,0,3,2021
13037,831,66,8.6,10,1,0,3,2021
13039,1307,-19,-1.4,10,1,0,3,2021
13043,899,212,30.9,10,1,0,3,2021
13045,965,192,24.8,10,1,0,3,2021
13047,1130,278,32.6,10,1,0,3,2021
13049,1288,142,12.4,10,1,0,3,2021
13051,1473,149,11.3,10,1,0,3,2021
13053,866,78,9.9,10,1,0,3,2021
13055,920,154,20.1,10,1,0,3,2021
13057,1014,180,21.6,10,1,0,3,2021
13059,1600,96,6.4,10,1,0,3,2021
13061,1759,232,15.2,10,1,0,3,2021
13063,1524,107,7.6,10,1,0,3,2021
13065,734,-13,-1.7,10,1,0,3,2021
13067,1399,236,20.3,10,1,0,3,2021
13069,1103,194,21.3,10,1,0,3,2021
13071,1071,88,9.0,10,1,0,3,2021
13073,1709,182,11.9,10,1,0,3,2021
13075,1054,207,24.4,10,1,0,3,2021
13077,1179,133,12.7,10,1,0,3,2021
13079,936,408,77.3,10,1,0,3,2021
13081,1196,149,14.2,10,1,0,3,2021
13083,1011,245,32.0,10,1,0,3,2021
13085,1066,232,27.8,10,1,0,3,2021
13087,904,176,24.2,10,1,0,3,2021
13089,1638,75,4.8,10,1,0,3,2021
13091,984,259,35.7,10,1,0,3,2021
13093,1094,161,17.3,10,1,0,3,2021
13095,1336,41,3.2,10,1,0,3,2021
13097,1074,160,17.5,10,1,0,3,2021
13099,906,82,10.0,10,1,0,3,2021
13101,277,-240,-46.4,10,1,0,3,2021
13103,1007,216,27.3,10,1,0,3,2021
13105,1709,107,6.7,10,1,0,3,2021
13107,1012,112,12.4,10,1,0,3,2021
13109,1436,326,29.4,10,1,0,3,2021
13111,1043,274,35.6,10,1,0,3,2021
13113,2126,272,14.7,10,1,0,3,2021
13115,1211,177,17.1,10,1,0,3,2021
13117,1142,266,30.4,10,1,0,3,2021
13119,971,164,20.3,10,1,0,3,2021
13121,1966,166,9.2,10,1,0,3,2021
13123,983,61,6.6,10,1,0,3,2021
13125,818,246,43.0,10,1,0,3,2021
13127,1902,77,4.2,10,1,0,3,2021
13129,1013,112,12.4,10,1,0,3,2021
13131,1157,123,11.9,10,1,0,3,2021
13133,843,60,7.7,10,1,0,3,2021
13135,1253,121,10.7,10,1,0,3,2021
13137,1100,221,25.1,10,1,0,3,2021
13139,1403,252,21.9,10,1,0,3,2021
13141,835,-68,-7.5,10,1,0,3,2021
13143,941,209,28.6,10,1,0,3,2021
13145,1113,255,29.7,10,1,0,3,2021
13147,1494,210,16.4,10,1,0,3,2021
13149,1001,159,18.9,10,1,0,3,2021
13151,2284,287,14.4,10,1,0,3,2021
13153,1355,52,4.0,10,1,0,3,2021
13155,925,52,6.0,10,1,0,3,2021
13157,1048,95,10.0,10,1,0,3,2021
13159,923,271,41.6,10,1,0,3,2021
13161,934,87,10.3,10,1,0,3,2021
13163,1124,311,38.3,10,1,0,3,2021
13165,843,182,27.5,10,1,0,3,2021
13167,870,91,11.7,10,1,0,3,2021
13169,1412,380,36.8,10,1,0,3,2021
13171,1079,318,41.8,10,1,0,3,2021
13173,998,198,24.8,10,1,0,3,2021
13175,1324,-51,-3.7,10,1,0,3,2021
13177,1032,163,18.8,10,1,0,3,2021
13179,1181,51,4.5,10,1,0,3,2021
13181,850,232,37.5,10,1,0,3,2021
13183,998,308,44.6,10,1,0,3,2021
13185,916,27,3.0,10,1,0,3,2021
13187,1244,207,20.0,10,1,0,3,2021
13189,1104,369,50.2,10,1,0,3,2021
13191,1035,93,9.9,10,1,0,3,2021
13193,969,294,43.6,10,1,0,3,2021
13195,951,121,14.6,10,1,0,3,2021
13197,947,124,15.1,10,1,0,3,2021
13199,1145,205,21.8,10,1,0,3,2021
13201,898,37,4.3,10,1,0,3,2021
13205,1024,77,8.1,10,1,0,3,2021
13207,1203,416,52.9,10,1,0,3,2021
13209,723,98,15.7,10,1,0,3,2021
13211,927,113,13.9,10,1,0,3,2021
13213,1575,410,35.2,10,1,0,3,2021
13215,1245,65,5.5,10,1,0,3,2021
13217,1174,140,13.5,10,1,0,3,2021
13219,1040,214,25.9,10,1,0,3,2021
13221,797,41,5.4,10,1,0,3,2021
13223,1035,126,13.9,10,1,0,3,2021
13225,1016,117,13.0,10,1,0,3,2021
13227,1036,178,20.7,10,1,0,3,2021
13229,938,93,11.0,10,1,0,3,2021
13231,1051,287,37.6,10,1,0,3,2021
13233,1086,217,25.0,10,1,0,3,2021
13235,905,211,30.4,10,1,0,3,2021
13237,1143,192,20.2,10,1,0,3,2021
13239,946,237,33.4,10,1,0,3,2021
13241,1288,274,27.0,10,1,0,3,2021
13243,869,215,32.9,10,1,0,3,2021
13245,1472,79,5.7,10,1,0,3,2021
13247,1143,193,20.3,10,1,0,3,2021
13249,948,370,64.0,10,1,0,3,2021
13251,847,130,18.1,10,1,0,3,2021
13253,834,156,23.0,10,1,0,3,2021
13255,1231,190,18.3,10,1,0,3,2021
13257,1110,135,13.8,10,1,0,3,2021
13259,1579,91,6.1,10,1,0,3,2021
13261,1509,242,19.1,10,1,0,3,2021
13263,947,284,42.8,10,1,0,3,2021
13265,805,136,20.3,10,1,0,3,2021
13267,1383,332,31.6,10,1,0,3,2021
13269,948,201,26.9,10,1,0,3,2021
13271,938,190,25.4,10,1,0,3,2021
13273,1304,149,12.9,10,1,0,3,2021
13275,1417,136,10.6,10,1,0,3,2021
13277,1150,137,13.5,10,1,0,3,2021
13279,1049,178,20.4,10,1,0,3,2021
13281,1077,241,28.8,10,1,0,3,2021
13283,803,156,24.1,10,1,0,3,2021
13285,1287,170,15.2,10,1,0,3,2021
13287,980,131,15.4,10,1,0,3,2021
13289,791,45,6.0,10,1,0,3,2021
13291,1147,318,38.4,10,1,0,3,2021
13293,1065,174,19.5,10,1,0,3,2021
13295,1059,170,19.1,10,1,0,3,2021
13297,1049,145,16.0,10,1,0,3,2021
13299,1114,146,15.1,10,1,0,3,2021
13301,703,135,23.8,10,1,0,3,2021
13303,909,250,37.9,10,1,0,3,2021
13305,1331,9,0.7,10,1,0,3,2021
13307,897,221,32.7,10,1,0,3,2021
13309,890,239,36.7,10,1,0,3,2021
13311,1013,226,28.7,10,1,0,3,2021
13313,1255,255,25.5,10,1,0,3,2021
13315,731,91,14.2,10,1,0,3,2021
13317,987,231,30.6,10,1,0,3,2021
13319,1125,316,39.1,10,1,0,3,2021
13321,1060,221,26.3,10,1,0,3,2021
13999,1641,122,8.0,10,1,0,3,2021
15000,1593,84,5.6,10,1,0,3,2021
15001,1403,153,12.2,10,1,0,3,2021
15003,1610,80,5.2,10,1,0,3,2021
15007,1445,137,10.5,10,1,0,3,2021
15009,1275,66,5.5,10,1,0,3,2021
15999,2090,-119,-5.4,10,1,0,3,2021
16000,1495,198,15.3,10,1,0,3,2021
16001,1570,139,9.7,10,1,0,3,2021
16003,1506,192,14.6,10,1,0,3,2021
16005,1481,156,11.8,10,1,0,3,2021
16007,1251,157,14.4,10,1,0,3,2021
16009,1530,446,41.1,10,1,0,3,2021
16011,1178,140,13.5,10,1,0,3,2021
16013,1304,270,26.1,10,1,0,3,2021
16015,1716,186,12.2,10,1,0,3,2021
16017,1484,348,30.6,10,1,0,3,2021
16019,1692,161,10.5,10,1,0,3,2021
16021,1730,236,15.8,10,1,0,3,2021
16023,1483,203,15.9,10,1,0,3,2021
16025,1248,-64,-4.9,10,1,0,3,2021
16027,1151,265,29.9,10,1,0,3,2021
16029,1121,225,25.1,10,1,0,3,2021
16031,1372,185,15.6,10,1,0,3,2021
16033,1490,266,21.7,10,1,0,3,2021
16035,1519,111,7.9,10,1,0,3,2021
16037,1268,231,22.3,10,1,0,3,2021
16039,983,37,3.9,10,1,0,3,2021
16041,952,201,26.8,10,1,0,3,2021
16043,1440,369,34.5,10,1,0,3,2021
16045,1368,211,18.2,10,1,0,3,2021
16047,1119,234,26.4,10,1,0,3,2021
16049,1875,606,47.8,10,1,0,3,2021
16051,970,199,25.8,10,1,0,3,2021
16053,1565,456,41.1,10,1,0,3,2021
16055,1526,321,26.6,10,1,0,3,2021
16057,1391,337,32.0,10,1,0,3,2021
16059,1654,403,32.2,10,1,0,3,2021
16061,1734,430,33.0,10,1,0,3,2021
16063,1390,90,6.9,10,1,0,3,2021
