fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
01113,788,11,1.4,10,3,0,1,2021
01115,782,4,0.5,10,3,0,1,2021
01117,894,43,5.1,10,3,0,1,2021
01119,676,6,0.9,10,3,0,1,2021
01121,745,32,4.5,10,3,0,1,2021
01123,800,70,9.6,10,3,0,1,2021
01125,899,18,2.0,10,3,0,1,2021
01127,729,8,1.1,10,3,0,1,2021
01129,660,29,4.6,10,3,0,1,2021
01131,702,75,12.0,10,3,0,1,2021
01133,679,41,6.4,10,3,0,1,2021
01999,0,0,0,10,3,0,1,2021
02000,999,42,4.4,10,3,0,1,2021
02013,0,0,0,10,3,0,1,2021
02016,1112,94,9.2,10,3,0,1,2021
02020,0,0,0,10,3,0,1,2021
02050,714,37,5.5,10,3,0,1,2021
02060,1033,142,15.9,10,3,0,1,2021
02063,1146,54,4.9,10,3,0,1,2021
02066,686,69,11.2,10,3,0,1,2021
02068,870,142,19.5,10,3,0,1,2021
02070,706,43,6.5,10,3,0,1,2021
02090,1039,90,9.5,10,3,0,1,2021
02100,762,48,6.7,10,3,0,1,2021
02105,620,57,10.1,10,3,0,1,2021
02110,1066,-81,-7.1,10,3,0,1,2021
02122,1112,71,6.8,10,3,0,1,2021
02130,1053,22,2.1,10,3,0,1,2021
02150,925,-1,-0.1,10,3,0,1,2021
02158,651,74,12.8,10,3,0,1,2021
02164,0,0,0,10,3,0,1,2021
02170,867,27,3.2,10,3,0,1,2021
02180,830,36,4.5,10,3,0,1,2021
02185,1249,102,8.9,10,3,0,1,2021
02188,906,-5,-0.5,10,3,0,1,2021
02195,929,-25,-2.6,10,3,0,1,2021
02198,776,52,7.2,10,3,0,1,2021
02220,1109,-6,-0.5,10,3,0,1,2021
02230,0,0,0,10,3,0,1,2021
02240,841,-16,-1.9,10,3,0,1,2021
02275,682,33,5.1,10,3,0,1,2021
02282,0,0,0,10,3,0,1,2021
02290,657,46,7.5,10,3,0,1,2021
04000,984,29,3.0,10,3,0,1,2021
04001,796,-49,-5.8,10,3,0,1,2021
04003,750,9,1.2,10,3,0,1,2021
04005,987,44,4.7,10,3,0,1,2021
04007,830,40,5.1,10,3,0,1,2021
04009,808,11,1.4,10,3,0,1,2021
04011,648,0,0.0,10,3,0,1,2021
04012,785,51,6.9,10,3,0,1,2021
04013,1093,46,4.4,10,3,0,1,2021
04015,797,-7,-0.9,10,3,0,1,2021
04017,755,33,4.6,10,3,0,1,2021
04019,842,-13,-1.5,10,3,0,1,2021
04021,919,36,4.1,10,3,0,1,2021
04023,769,-45,-5.5,10,3,0,1,2021
04025,856,-11,-1.3,10,3,0,1,2021
04027,767,2,0.3,10,3,0,1,2021
04999,931,79,9.3,10,3,0,1,2021
05000,737,14,1.9,10,3,0,1,2021
05001,649,5,0.8,10,3,0,1,2021
05003,628,30,5.0,10,3,0,1,2021
05005,645,20,3.2,10,3,0,1,2021
05007,840,0,0.0,10,3,0,1,2021
05009,743,53,7.7,10,3,0,1,2021
05011,602,31,5.4,10,3,0,1,2021
05013,0,0,0,10,3,0,1,2021
05015,618,17,2.8,10,3,0,1,2021
05017,647,50,8.4,10,3,0,1,2021
05019,688,18,2.7,10,3,0,1,2021
05021,617,1,0.2,10,3,0,1,2021
05023,619,13,2.1,10,3,0,1,2021
05025,606,51,9.2,10,3,0,1,2021
05027,620,-89,-12.6,10,3,0,1,2021
05029,766,41,5.7,10,3,0,1,2021
05031,753,26,3.6,10,3,0,1,2021
05033,712,17,2.4,10,3,0,1,2021
05035,745,36,5.1,10,3,0,1,2021
05037,671,1,0.1,10,3,0,1,2021
05039,477,-1,-0.2,10,3,0,1,2021
05041,713,107,17.7,10,3,0,1,2021
05043,696,-12,-1.7,10,3,0,1,2021
05045,835,31,3.9,10,3,0,1,2021
05047,656,16,2.5,10,3,0,1,2021
05049,522,13,2.6,10,3,0,1,2021
05051,821,18,2.2,10,3,0,1,2021
05053,738,39,5.6,10,3,0,1,2021
05055,706,-4,-0.6,10,3,0,1,2021
05057,670,5,0.8,10,3,0,1,2021
05059,713,22,3.2,10,3,0,1,2021
05061,658,13,2.0,10,3,0,1,2021
05063,636,18,2.9,10,3,0,1,2021
05065,629,48,8.3,10,3,0,1,2021
05067,621,32,5.4,10,3,0,1,2021
05069,712,22,3.2,10,3,0,1,2021
05071,653,21,3.3,10,3,0,1,2021
05073,581,9,1.6,10,3,0,1,2021
05075,630,37,6.2,10,3,0,1,2021
05077,0,0,0,10,3,0,1,2021
05079,605,-30,-4.7,10,3,0,1,2021
05081,638,3,0.5,10,3,0,1,2021
05083,585,11,1.9,10,3,0,1,2021
05085,743,79,11.9,10,3,0,1,2021
05087,670,35,5.5,10,3,0,1,2021
05089,564,-6,-1.1,10,3,0,1,2021
05091,781,37,5.0,10,3,0,1,2021
05093,744,22,3.0,10,3,0,1,2021
05095,546,35,6.8,10,3,0,1,2021
05097,578,41,7.6,10,3,0,1,2021
05099,586,47,8.7,10,3,0,1,2021
05101,0,0,0,10,3,0,1,2021
05103,617,28,4.8,10,3,0,1,2021
05105,640,29,4.7,10,3,0,1,2021
05107,611,4,0.7,10,3,0,1,2021
05109,611,46,8.1,10,3,0,1,2021
05111,654,13,2.0,10,3,0,1,2021
05113,610,18,3.0,10,3,0,1,2021
05115,675,-22,-3.2,10,3,0,1,2021
05117,626,27,4.5,10,3,0,1,2021
05119,858,-1,-0.1,10,3,0,1,2021
05121,550,40,7.8,10,3,0,1,2021
05123,619,-33,-5.1,10,3,0,1,2021
05125,797,24,3.1,10,3,0,1,2021
05127,599,27,4.7,10,3,0,1,2021
05129,525,1,0.2,10,3,0,1,2021
05131,786,-8,-1.0,10,3,0,1,2021
05133,600,22,3.8,10,3,0,1,2021
05135,572,49,9.4,10,3,0,1,2021
05137,669,28,4.4,10,3,0,1,2021
05139,642,20,3.2,10,3,0,1,2021
05141,560,-5,-0.9,10,3,0,1,2021
05143,810,-1,-0.1,10,3,0,1,2021
05145,695,17,2.5,10,3,0,1,2021
05147,613,25,4.3,10,3,0,1,2021
05149,690,49,7.6,10,3,0,1,2021
05999,0,0,0,10,3,0,1,2021
06000,1449,89,6.5,10,3,0,1,2021
06001,1738,95,5.8,10,3,0,1,2021
06003,0,0,0,10,3,0,1,2021
06005,1019,91,9.8,10,3,0,1,2021
06007,1045,67,6.9,10,3,0,1,2021
06009,1101,81,7.9,10,3,0,1,2021
06011,1025,73,7.7,10,3,0,1,2021
06013,1577,128,8.8,10,3,0,1,2021
06015,882,51,6.1,10,3,0,1,2021
06017,1247,123,10.9,10,3,0,1,2021
06019,1126,111,10.9,10,3,0,1,2021
06021,1039,54,5.5,10,3,0,1,2021
06023,937,36,4.0,10,3,0,1,2021
06025,1179,-4,-0.3,10,3,0,1,2021
06027,1086,0,0.0,10,3,0,1,2021
06029,1175,105,9.8,10,3,0,1,2021
06031,1084,35,3.3,10,3,0,1,2021
06033,994,80,8.8,10,3,0,1,2021
06035,958,156,19.5,10,3,0,1,2021
06037,1545,67,4.5,10,3,0,1,2021
06039,1067,96,9.9,10,3,0,1,2021
06041,1665,96,6.1,10,3,0,1,2021
06043,1172,69,6.3,10,3,0,1,2021
06045,997,42,4.4,10,3,0,1,2021
06047,1105,93,9.2,10,3,0,1,2021
06049,847,32,3.9,10,3,0,1,2021
06051,1318,93,7.6,10,3,0,1,2021
06053,1471,142,10.7,10,3,0,1,2021
06055,1451,116,8.7,10,3,0,1,2021
06057,1401,190,15.7,10,3,0,1,2021
06059,1527,74,5.1,10,3,0,1,2021
06061,1418,80,6.0,10,3,0,1,2021
06063,1039,56,5.7,10,3,0,1,2021
06065,1464,156,11.9,10,3,0,1,2021
06067,1515,136,9.9,10,3,0,1,2021
06069,1387,116,9.1,10,3,0,1,2021
06071,1301,35,2.8,10,3,0,1,2021
06073,1301,98,8.1,10,3,0,1,2021
06075,2140,92,4.5,10,3,0,1,2021
06077,1282,105,8.9,10,3,0,1,2021
06079,1298,74,6.0,10,3,0,1,2021
06081,1797,102,6.0,10,3,0,1,2021
06083,0,0,0,10,3,0,1,2021
06085,1734,81,4.9,10,3,0,1,2021
06087,0,0,0,10,3,0,1,2021
06089,1063,100,10.4,10,3,0,1,2021
06091,847,75,9.7,10,3,0,1,2021
06093,877,58,7.1,10,3,0,1,2021
06095,1367,71,5.5,10,3,0,1,2021
06097,1364,156,12.9,10,3,0,1,2021
06099,1238,101,8.9,10,3,0,1,2021
06101,1186,145,13.9,10,3,0,1,2021
06103,956,52,5.8,10,3,0,1,2021
06105,1015,43,4.4,10,3,0,1,2021
06107,1155,56,5.1,10,3,0,1,2021
06109,1016,59,6.2,10,3,0,1,2021
06111,1350,58,4.5,10,3,0,1,2021
06113,1187,69,6.2,10,3,0,1,2021
06115,1121,108,10.7,10,3,0,1,2021
06999,1479,0,0,10,3,0,1,2021
08000,1029,50,5.1,10,3,0,1,2021
08001,1114,90,8.8,10,3,0,1,2021
08003,677,17,2.6,10,3,0,1,2021
08005,1134,77,7.3,10,3,0,1,2021
08007,982,7,0.7,10,3,0,1,2021
08009,682,34,5.2,10,3,0,1,2021
08011,620,13,2.1,10,3,0,1,2021
08013,1086,0,0,10,3,0,1,2021
08014,0,0,0,10,3,0,1,2021
08015,910,-35,-3.7,10,3,0,1,2021
08017,0,0,0,10,3,0,1,2021
08019,892,30,3.5,10,3,0,1,2021
08021,0,0,0,10,3,0,1,2021
08023,559,15,2.8,10,3,0,1,2021
08025,0,0,0,10,3,0,1,2021
08027,631,24,4.0,10,3,0,1,2021
08029,816,-3,-0.4,10,3,0,1,2021
08031,1265,34,2.8,10,3,0,1,2021
08033,0,0,0,10,3,0,1,2021
08035,962,34,3.7,10,3,0,1,2021
08037,1003,-57,-5.4,10,3,0,1,2021
08039,696,31,4.7,10,3,0,1,2021
08041,922,0,0.0,10,3,0,1,2021
08043,727,6,0.8,10,3,0,1,2021
08045,963,11,1.2,10,3,0,1,2021
08047,1100,40,3.8,10,3,0,1,2021
08049,988,39,4.1,10,3,0,1,2021
08051,916,-2,-0.2,10,3,0,1,2021
08053,0,0,0,10,3,0,1,2021
08055,690,46,7.1,10,3,0,1,2021
08057,569,41,7.8,10,3,0,1,2021
08059,1057,118,12.6,10,3,0,1,2021
08061,0,0,0,10,3,0,1,2021
08063,651,30,4.8,10,3,0,1,2021
08065,727,31,4.5,10,3,0,1,2021
08067,940,61,6.9,10,3,0,1,2021
08069,1057,85,8.7,10,3,0,1,2021
08071,693,17,2.5,10,3,0,1,2021
08073,725,-12,-1.6,10,3,0,1,2021
08075,671,22,3.4,10,3,0,1,2021
08077,833,-40,-4.6,10,3,0,1,2021
08079,595,37,6.6,10,3,0,1,2021
08081,820,55,7.2,10,3,0,1,2021
08083,689,28,4.2,10,3,0,1,2021
08085,964,1,0.1,10,3,0,1,2021
08087,738,15,2.1,10,3,0,1,2021
08089,643,28,4.6,10,3,0,1,2021
08091,847,90,11.9,10,3,0,1,2021
08093,768,16,2.1,10,3,0,1,2021
08095,784,-36,-4.4,10,3,0,1,2021
08097,0,0,0,10,3,0,1,2021
08099,713,-24,-3.3,10,3,0,1,2021
08101,927,79,9.3,10,3,0,1,2021
08103,762,-4,-0.5,10,3,0,1,2021
08105,714,73,11.4,10,3,0,1,2021
08107,973,86,9.7,10,3,0,1,2021
08109,611,53,9.5,10,3,0,1,2021
08111,713,0,0,10,3,0,1,2021
08113,915,-28,-3.0,10,3,0,1,2021
08115,716,71,11.0,10,3,0,1,2021
08117,1037,3,0.3,10,3,0,1,2021
08119,828,57,7.4,10,3,0,1,2021
08121,631,0,0,10,3,0,1,2021
08123,925,49,5.6,10,3,0,1,2021
08125,785,43,5.8,10,3,0,1,2021
09000,1184,25,2.2,10,3,0,1,2021
09001,1355,36,2.7,10,3,0,1,2021
09003,1219,-11,-0.9,10,3,0,1,2021
09005,0,0,0,10,3,0,1,2021
09007,1047,-8,-0.8,10,3,0,1,2021
09009,1174,4,0.3,10,3,0,1,2021
09011,1003,73,7.8,10,3,0,1,2021
09013,1000,15,1.5,10,3,0,1,2021
09015,0,0,0,10,3,0,1,2021
09999,0,0,0,10,3,0,1,2021
10000,1026,-80,-7.2,10,3,0,1,2021
10001,0,0,0,10,3,0,1,2021
10003,1099,-83,-7.0,10,3,0,1,2021
10005,0,0,0,10,3,0,1,2021
11000,2000,120,6.4,10,3,0,1,2021
11001,2000,120,6.4,10,3,0,1,2021
12000,1028,6,0.6,10,3,0,1,2021
12001,957,32,3.5,10,3,0,1,2021
12003,684,-80,-10.5,10,3,0,1,2021
12005,783,26,3.4,10,3,0,1,2021
12007,0,0,0,10,3,0,1,2021
12009,866,-46,-5.0,10,3,0,1,2021
12011,1192,62,5.5,10,3,0,1,2021
12013,680,53,8.5,10,3,0,1,2021
12015,949,12,1.3,10,3,0,1,2021
12017,746,14,1.9,10,3,0,1,2021
12019,884,24,2.8,10,3,0,1,2021
12021,1047,11,1.1,10,3,0,1,2021
12023,832,87,11.7,10,3,0,1,2021
12027,798,-11,-1.4,10,3,0,1,2021
12029,619,-31,-4.8,10,3,0,1,2021
12031,1076,37,3.6,10,3,0,1,2021
12033,814,-8,-1.0,10,3,0,1,2021
12035,847,19,2.3,10,3,0,1,2021
12037,738,38,5.4,10,3,0,1,2021
12039,687,29,4.4,10,3,0,1,2021
12041,700,15,2.2,10,3,0,1,2021
12043,746,12,1.6,10,3,0,1,2021
12045,809,-57,-6.6,10,3,0,1,2021
12047,707,29,4.3,10,3,0,1,2021
12049,772,22,2.9,10,3,0,1,2021
12051,809,59,7.9,10,3,0,1,2021
12053,884,55,6.6,10,3,0,1,2021
12055,811,9,1.1,10,3,0,1,2021
12057,975,-105,-9.7,10,3,0,1,2021
12059,687,98,16.6,10,3,0,1,2021
12061,988,52,5.6,10,3,0,1,2021
12063,795,57,7.7,10,3,0,1,2021
12065,704,39,5.9,10,3,0,1,2021
12067,710,27,4.0,10,3,0,1,2021
12069,810,29,3.7,10,3,0,1,2021
12071,1053,20,1.9,10,3,0,1,2021
12073,911,42,4.8,10,3,0,1,2021
12075,698,10,1.5,10,3,0,1,2021
12077,648,-36,-5.3,10,3,0,1,2021
12079,672,30,4.7,10,3,0,1,2021
12081,980,4,0.4,10,3,0,1,2021
12083,820,19,2.4,10,3,0,1,2021
12085,931,35,3.9,10,3,0,1,2021
12086,1232,-88,-6.7,10,3,0,1,2021
12087,1110,44,4.1,10,3,0,1,2021
12089,825,-34,-4.0,10,3,0,1,2021
12091,872,-7,-0.8,10,3,0,1,2021
12093,968,63,7.0,10,3,0,1,2021
12095,1051,21,2.0,10,3,0,1,2021
12097,909,44,5.1,10,3,0,1,2021
12099,1288,151,13.3,10,3,0,1,2021
12101,811,-19,-2.3,10,3,0,1,2021
12103,947,-21,-2.2,10,3,0,1,2021
12105,830,-36,-4.2,10,3,0,1,2021
12107,952,14,1.5,10,3,0,1,2021
12109,923,54,6.2,10,3,0,1,2021
12111,1018,31,3.1,10,3,0,1,2021
12113,883,47,5.6,10,3,0,1,2021
12115,1039,29,2.9,10,3,0,1,2021
12117,945,29,3.2,10,3,0,1,2021
12119,686,-44,-6.0,10,3,0,1,2021
12121,775,-50,-6.1,10,3,0,1,2021
12123,670,4,0.6,10,3,0,1,2021
12125,0,0,0,10,3,0,1,2021
12127,899,72,8.7,10,3,0,1,2021
12129,744,31,4.3,10,3,0,1,2021
12131,913,38,4.3,10,3,0,1,2021
12133,750,37,5.2,10,3,0,1,2021
12999,1422,-114,-7.4,10,3,0,1,2021
13000,884,21,2.4,10,3,0,1,2021
13001,717,45,6.7,10,3,0,1,2021
13003,673,72,12.0,10,3,0,1,2021
13005,679,7,1.0,10,3,0,1,2021
13007,562,0,0,10,3,0,1,2021
13009,742,1,0.1,10,3,0,1,2021
13011,687,29,4.4,10,3,0,1,2021
13013,797,-46,-5.5,10,3,0,1,2021
13015,937,48,5.4,10,3,0,1,2021
13017,758,70,10.2,10,3,0,1,2021
13019,627,-11,-1.7,10,3,0,1,2021
13021,797,12,1.5,10,3,0,1,2021
13023,0,0,0,10,3,0,1,2021
13025,603,6,1.0,10,3,0,1,2021
13027,663,49,8.0,10,3,0,1,2021
13029,818,28,3.5,10,3,0,1,2021
13031,816,65,8.7,10,3,0,1,2021
13033,834,24,3.0,10,3,0,1,2021
13035,757,21,2.9,10,3,0,1,2021
13037,0,0,0,10,3,0,1,2021
13039,785,-5,-0.6,10,3,0,1,2021
13043,742,74,11.1,10,3,0,1,2021
13045,842,61,7.8,10,3,0,1,2021
13047,744,16,2.2,10,3,0,1,2021
13049,694,-5,-0.7,10,3,0,1,2021
13051,965,23,2.4,10,3,0,1,2021
13053,0,0,0,10,3,0,1,2021
13055,714,27,3.9,10,3,0,1,2021
13057,927,33,3.7,10,3,0,1,2021
13059,880,-16,-1.8,10,3,0,1,2021
13061,617,73,13.4,10,3,0,1,2021
13063,1026,108,11.8,10,3,0,1,2021
13065,619,5,0.8,10,3,0,1,2021
13067,996,21,2.2,10,3,0,1,2021
13069,656,31,5.0,10,3,0,1,2021
13071,809,11,1.4,10,3,0,1,2021
13073,856,20,2.4,10,3,0,1,2021
13075,655,25,4.0,10,3,0,1,2021
13077,919,7,0.8,10,3,0,1,2021
13079,585,6,1.0,10,3,0,1,2021
13081,743,56,8.2,10,3,0,1,2021
13083,644,42,7.0,10,3,0,1,2021
13085,726,-31,-4.1,10,3,0,1,2021
13087,677,22,3.4,10,3,0,1,2021
13089,994,-22,-2.2,10,3,0,1,2021
13091,656,14,2.2,10,3,0,1,2021
13093,731,94,14.8,10,3,0,1,2021
13095,859,65,8.2,10,3,0,1,2021
13097,949,35,3.8,10,3,0,1,2021
13099,683,-11,-1.6,10,3,0,1,2021
13101,0,0,0,10,3,0,1,2021
13103,827,6,0.7,10,3,0,1,2021
13105,675,-38,-5.3,10,3,0,1,2021
13107,653,-40,-5.8,10,3,0,1,2021
13109,668,54,8.8,10,3,0,1,2021
13111,708,6,0.9,10,3,0,1,2021
13113,917,26,2.9,10,3,0,1,2021
13115,849,5,0.6,10,3,0,1,2021
13117,965,25,2.7,10,3,0,1,2021
13119,762,7,0.9,10,3,0,1,2021
13121,1074,15,1.4,10,3,0,1,2021
13123,706,-9,-1.3,10,3,0,1,2021
13125,0,0,0,10,3,0,1,2021
13127,879,56,6.8,10,3,0,1,2021
13129,829,13,1.6,10,3,0,1,2021
13131,744,29,4.1,10,3,0,1,2021
13133,756,26,3.6,10,3,0,1,2021
13135,969,23,2.4,10,3,0,1,2021
13137,766,24,3.2,10,3,0,1,2021
13139,832,14,1.7,10,3,0,1,2021
13141,709,37,5.5,10,3,0,1,2021
13143,801,30,3.9,10,3,0,1,2021
13145,673,11,1.7,10,3,0,1,2021
13147,640,-10,-1.5,10,3,0,1,2021
13149,656,-57,-8.0,10,3,0,1,2021
13151,915,56,6.5,10,3,0,1,2021
13153,881,8,0.9,10,3,0,1,2021
13155,695,30,4.5,10,3,0,1,2021
13157,765,16,2.1,10,3,0,1,2021
13159,637,35,5.8,10,3,0,1,2021
13161,723,83,13.0,10,3,0,1,2021
13163,651,8,1.2,10,3,0,1,2021
13165,654,71,12.2,10,3,0,1,2021
13167,622,0,0,10,3,0,1,2021
13169,788,68,9.4,10,3,0,1,2021
13171,688,-39,-5.4,10,3,0,1,2021
13173,675,99,17.2,10,3,0,1,2021
13175,838,35,4.4,10,3,0,1,2021
13177,0,0,0,10,3,0,1,2021
13179,794,34,4.5,10,3,0,1,2021
13181,569,19,3.5,10,3,0,1,2021
13183,0,0,0,10,3,0,1,2021
13185,844,26,3.2,10,3,0,1,2021
13187,0,0,0,10,3,0,1,2021
13189,661,-6,-0.9,10,3,0,1,2021
13191,675,-5,-0.7,10,3,0,1,2021
13193,589,7,1.2,10,3,0,1,2021
13195,675,23,3.5,10,3,0,1,2021
13197,571,20,3.6,10,3,0,1,2021
13199,670,29,4.5,10,3,0,1,2021
13201,849,11,1.3,10,3,0,1,2021
13205,728,74,11.3,10,3,0,1,2021
13207,796,30,3.9,10,3,0,1,2021
13209,571,-3,-0.5,10,3,0,1,2021
13211,700,23,3.4,10,3,0,1,2021
13213,783,16,2.1,10,3,0,1,2021
13215,744,0,0.0,10,3,0,1,2021
13217,902,39,4.5,10,3,0,1,2021
13219,842,28,3.4,10,3,0,1,2021
13221,623,38,6.5,10,3,0,1,2021
13223,924,19,2.1,10,3,0,1,2021
13225,788,22,2.9,10,3,0,1,2021
13227,877,20,2.3,10,3,0,1,2021
13229,725,-4,-0.5,10,3,0,1,2021
13231,746,78,11.7,10,3,0,1,2021
13233,840,36,4.5,10,3,0,1,2021
13235,631,28,4.6,10,3,0,1,2021
13237,742,25,3.5,10,3,0,1,2021
13239,0,0,0,10,3,0,1,2021
13241,721,1,0.1,10,3,0,1,2021
13243,591,46,8.4,10,3,0,1,2021
13245,875,-29,-3.2,10,3,0,1,2021
13247,917,42,4.8,10,3,0,1,2021
13249,0,0,0,10,3,0,1,2021
13251,647,-21,-3.1,10,3,0,1,2021
13253,594,-14,-2.3,10,3,0,1,2021
13255,843,74,9.6,10,3,0,1,2021
13257,801,88,12.3,10,3,0,1,2021
13259,602,6,1.0,10,3,0,1,2021
13261,682,69,11.3,10,3,0,1,2021
13263,598,43,7.7,10,3,0,1,2021
13265,555,0,0,10,3,0,1,2021
13267,676,27,4.2,10,3,0,1,2021
13269,680,55,8.8,10,3,0,1,2021
13271,592,-4,-0.7,10,3,0,1,2021
13273,615,86,16.3,10,3,0,1,2021
13275,802,34,4.4,10,3,0,1,2021
13277,1072,84,8.5,10,3,0,1,2021
13279,665,-5,-0.7,10,3,0,1,2021
13281,617,14,2.3,10,3,0,1,2021
13283,647,24,3.9,10,3,0,1,2021
13285,830,39,4.9,10,3,0,1,2021
13287,775,22,2.9,10,3,0,1,2021
13289,651,73,12.6,10,3,0,1,2021
13291,745,29,4.1,10,3,0,1,2021
13293,696,-17,-2.4,10,3,0,1,2021
13295,705,-5,-0.7,10,3,0,1,2021
13297,882,19,2.2,10,3,0,1,2021
13299,725,-19,-2.6,10,3,0,1,2021
13301,0,0,0,10,3,0,1,2021
13303,706,-43,-5.7,10,3,0,1,2021
13305,802,80,11.1,10,3,0,1,2021
13307,0,0,0,10,3,0,1,2021
13309,581,13,2.3,10,3,0,1,2021
13311,743,0,0.0,10,3,0,1,2021
13313,846,-10,-1.2,10,3,0,1,2021
13315,0,0,0,10,3,0,1,2021
13317,607,-20,-3.2,10,3,0,1,2021
13319,628,115,22.4,10,3,0,1,2021
13321,750,38,5.3,10,3,0,1,2021
13999,0,0,0,10,3,0,1,2021
15000,1500,61,4.2,10,3,0,1,2021
15001,1406,80,6.0,10,3,0,1,2021
15003,1534,48,3.2,10,3,0,1,2021
15007,0,0,0,10,3,0,1,2021
15009,0,0,0,10,3,0,1,2021
16000,763,21,2.8,10,3,0,1,2021
16001,882,25,2.9,10,3,0,1,2021
16003,586,-17,-2.8,10,3,0,1,2021
16005,669,-1,-0.1,10,3,0,1,2021
16007,676,-43,-6.0,10,3,0,1,2021
16009,808,29,3.7,10,3,0,1,2021
16011,677,69,11.3,10,3,0,1,2021
16013,969,28,3.0,10,3,0,1,2021
16015,0,0,0,10,3,0,1,2021
16017,837,-15,-1.8,10,3,0,1,2021
16019,695,28,4.2,10,3,0,1,2021
16021,634,-3,-0.5,10,3,0,1,2021
16023,482,-13,-2.6,10,3,0,1,2021
16025,0,0,0,10,3,0,1,2021
16027,738,-4,-0.5,10,3,0,1,2021
16029,696,38,5.8,10,3,0,1,2021
16031,567,8,1.4,10,3,0,1,2021
16033,0,0,0,10,3,0,1,2021
16035,564,21,3.9,10,3,0,1,2021
16037,444,-4,-0.9,10,3,0,1,2021
16039,625,-14,-2.2,10,3,0,1,2021
16041,601,8,1.3,10,3,0,1,2021
16043,556,14,2.6,10,3,0,1,2021
16045,692,-19,-2.7,10,3,0,1,2021
16047,589,15,2.6,10,3,0,1,2021
16049,654,-24,-3.5,10,3,0,1,2021
16051,522,0,0,10,3,0,1,2021
16053,652,-5,-0.8,10,3,0,1,2021
16055,960,66,7.4,10,3,0,1,2021
16057,0,0,0,10,3,0,1,2021
16059,817,-18,-2.2,10,3,0,1,2021
16061,546,36,7.1,10,3,0,1,2021
16063,0,0,0,10,3,0,1,2021
16065,735,-3,-0.4,10,3,0,1,2021
16067,747,35,4.9,10,3,0,1,2021
16069,816,17,2.1,10,3,0,1,2021
16071,0,0,0,10,3,0,1,2021
16073,562,7,1.3,10,3,0,1,2021
16075,612,52,9.3,10,3,0,1,2021
16077,600,24,4.2,10,3,0,1,2021
16079,672,31,4.8,10,3,0,1,2021
16081,854,63,8.0,10,3,0,1,2021
16083,643,3,0.5,10,3,0,1,2021
16085,853,41,5.0,10,3,0,1,2021
16087,613,10,1.7,10,3,0,1,2021
16999,630,368,140.5,10,3,0,1,2021
17000,1077,56,5.5,10,3,0,1,2021
17001,0,0,0,10,3,0,1,2021
17003,679,35,5.4,10,3,0,1,2021
17005,705,49,7.5,10,3,0,1,2021
17007,904,36,4.1,10,3,0,1,2021
